 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.52169902424E+07    2.34637715058E+07
  21.00   24.00    1.35725469878E+07    1.21977799890E+07
  24.00   28.00    7.25877495878E+06    6.61975296879E+06
  28.00   32.00    3.81718833092E+06    3.54933544847E+06
  32.00   37.00    2.03824866493E+06    1.90446941300E+06
  37.00   43.00    1.03551727372E+06    9.84063021621E+05
  43.00   49.00    5.35848682578E+05    5.06462171972E+05
  49.00   56.00    2.86474777987E+05    2.74408235920E+05
  56.00   64.00    1.50604433121E+05    1.46267629145E+05
  64.00   74.00    7.62620075216E+04    7.38869733568E+04
  74.00   84.00    3.86636364223E+04    3.76702915983E+04
  84.00   97.00    1.95600211994E+04    1.92636449929E+04
  97.00   114.0    8.94455544577E+03    8.85274129822E+03
  114.0   133.0    3.90123884803E+03    3.89048985936E+03
  133.0   153.0    1.76902653126E+03    1.78137156954E+03
  153.0   174.0    8.48377210764E+02    8.58007374051E+02
  174.0   196.0    4.26100835329E+02    4.34356789160E+02
  196.0   220.0    2.19701466930E+02    2.25355637709E+02
  220.0   245.0    1.15710307734E+02    1.19453969046E+02
  245.0   272.0    6.23021392631E+01    6.47624936765E+01
  272.0   300.0    3.41438109765E+01    3.56567360028E+01
  300.0   330.0    1.91069667612E+01    2.00273640551E+01
  330.0   362.0    1.07826308837E+01    1.13828100218E+01
  362.0   395.0    6.17934577561E+00    6.56095951150E+00
  395.0   430.0    3.59735644780E+00    3.83975932031E+00
  430.0   468.0    2.09102183650E+00    2.24394118298E+00
  468.0   507.0    1.22235266703E+00    1.32039406021E+00
  507.0   548.0    7.26288428282E-01    7.90662871701E-01
  548.0   592.0    4.31427104602E-01    4.71863954781E-01
  592.0   638.0    2.56126619449E-01    2.82025765318E-01
  638.0   686.0    1.52872764446E-01    1.69264348003E-01
  686.0   737.0    9.12489061313E-02    1.01890807955E-01
  737.0   790.0    5.44468836104E-02    6.11102582364E-02
  790.0   846.0    3.24624151162E-02    3.67364062006E-02
  846.0   905.0    1.92342374516E-02    2.19216278126E-02
  905.0   967.0    1.13248384670E-02    1.30176104277E-02
  967.0   1032.    6.62058434771E-03    7.66974791801E-03
  1032.   1101.    3.82672638932E-03    4.47511789731E-03
  1101.   1172.    2.19055553362E-03    2.58451402213E-03
  1172.   1248.    1.23885082603E-03    1.47473027886E-03
  1248.   1327.    6.86722111227E-04    8.25988843438E-04
  1327.   1410.    3.74699172973E-04    4.55434403119E-04
  1410.   1497.    1.99953079396E-04    2.46033158942E-04
  1497.   1588.    1.04138301817E-04    1.29419802819E-04
  1588.   1784.    3.88652623616E-05    4.90768160856E-05
  1784.   2116.    6.39488024346E-06    8.31284254485E-06
  2116.   2500.    4.22730309166E-07    5.74513136095E-07
  2500.   3000.    1.09438489871E-08    1.56720661219E-08
