 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.39918711469E+07    1.96937307342E+07
  21.00   24.00    7.65420820463E+06    1.04998690138E+07
  24.00   28.00    4.15534273060E+06    5.69554573449E+06
  28.00   32.00    2.21739895563E+06    3.04484939079E+06
  32.00   37.00    1.19984581614E+06    1.64037947380E+06
  37.00   43.00    6.18014394771E+05    8.46411024853E+05
  43.00   49.00    3.24023557828E+05    4.39525158685E+05
  49.00   56.00    1.75327134917E+05    2.38141250145E+05
  56.00   64.00    9.33123180455E+04    1.27012921379E+05
  64.00   74.00    4.78646709013E+04    6.46730435669E+04
  74.00   84.00    2.45877984191E+04    3.31456514135E+04
  84.00   97.00    1.26041188478E+04    1.70101189417E+04
  97.00   114.0    5.85375480318E+03    7.87908104229E+03
  114.0   133.0    2.59716464026E+03    3.49159330284E+03
  133.0   153.0    1.19766197607E+03    1.61152693188E+03
  153.0   174.0    5.83471393837E+02    7.83704182606E+02
  174.0   196.0    2.97372020274E+02    3.99830891889E+02
  196.0   220.0    1.55480348294E+02    2.09123151885E+02
  220.0   245.0    8.29872419491E+01    1.11708211612E+02
  245.0   272.0    4.52526609433E+01    6.10038457386E+01
  272.0   300.0    2.50956572573E+01    3.38373740585E+01
  300.0   330.0    1.41925340940E+01    1.91346288752E+01
  330.0   362.0    8.08703805908E+00    1.09281225497E+01
  362.0   395.0    4.67539251552E+00    6.32763315608E+00
  395.0   430.0    2.74310101382E+00    3.71792360404E+00
  430.0   468.0    1.60589201833E+00    2.18018349337E+00
  468.0   507.0    9.44652827749E-01    1.28577410071E+00
  507.0   548.0    5.64117169851E-01    7.70483003470E-01
  548.0   592.0    3.36556638600E-01    4.60392642800E-01
  592.0   638.0    2.00544826990E-01    2.75159666695E-01
  638.0   686.0    1.20066954456E-01    1.65109008643E-01
  686.0   737.0    7.18534270966E-02    9.92398267611E-02
  737.0   790.0    4.29622781452E-02    5.94646213017E-02
  790.0   846.0    2.56600203249E-02    3.56692362853E-02
  846.0   905.0    1.52273620699E-02    2.12426523220E-02
  905.0   967.0    8.97860023738E-03    1.25832794115E-02
  967.0   1032.    5.25667909992E-03    7.39672225560E-03
  1032.   1101.    3.04330714527E-03    4.30499438335E-03
  1101.   1172.    1.74538964721E-03    2.48107680084E-03
  1172.   1248.    9.89369461563E-04    1.41336146334E-03
  1248.   1327.    5.50037958113E-04    7.90464462300E-04
  1327.   1410.    3.01240206400E-04    4.35590951370E-04
  1410.   1497.    1.61525738713E-04    2.35280885061E-04
  1497.   1588.    8.46462828198E-05    1.24032207178E-04
  1588.   1784.    3.19570213594E-05    4.72839952071E-05
  1784.   2116.    5.42445407624E-06    8.17246004442E-06
  2116.   2500.    3.91290019537E-07    6.05695105147E-07
  2500.   3000.    1.24339214942E-08    1.98667910950E-08
