 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.12478986462E+07    2.21631624003E+07
  21.00   24.00    1.12622581744E+07    1.16291400755E+07
  24.00   28.00    5.94408982783E+06    6.28622124064E+06
  28.00   32.00    3.08878946612E+06    3.35796185579E+06
  32.00   37.00    1.63330717974E+06    1.80187156140E+06
  37.00   43.00    8.22547905728E+05    9.28339825743E+05
  43.00   49.00    4.22679448477E+05    4.79612450314E+05
  49.00   56.00    2.24816806547E+05    2.59698404953E+05
  56.00   64.00    1.17729757940E+05    1.38360391484E+05
  64.00   74.00    5.94489913870E+04    7.02336355120E+04
  74.00   84.00    3.00917400461E+04    3.59271889683E+04
  84.00   97.00    1.52107004646E+04    1.84060781139E+04
  97.00   114.0    6.95156301662E+03    8.49239802966E+03
  114.0   133.0    3.03281545091E+03    3.74653513088E+03
  133.0   153.0    1.37693634073E+03    1.72137863882E+03
  153.0   174.0    6.61453782493E+02    8.32872987630E+02
  174.0   196.0    3.32884052854E+02    4.23011969879E+02
  196.0   220.0    1.72028360505E+02    2.20233158398E+02
  220.0   245.0    9.07883976455E+01    1.17074634075E+02
  245.0   272.0    4.89587381823E+01    6.35969235854E+01
  272.0   300.0    2.68553478846E+01    3.50749665885E+01
  300.0   330.0    1.50293744800E+01    1.97170033123E+01
  330.0   362.0    8.47604882334E+00    1.11949997769E+01
  362.0   395.0    4.85153929314E+00    6.44380261278E+00
  395.0   430.0    2.81930245718E+00    3.76390853994E+00
  430.0   468.0    1.63499047533E+00    2.19371443817E+00
  468.0   507.0    9.53073067012E-01    1.28601364774E+00
  507.0   548.0    5.64448363677E-01    7.66677423137E-01
  548.0   592.0    3.34116481351E-01    4.55743093049E-01
  592.0   638.0    1.97637487211E-01    2.71122388502E-01
  638.0   686.0    1.17539015491E-01    1.61997559156E-01
  686.0   737.0    6.99186663437E-02    9.70155730291E-02
  737.0   790.0    4.15884844214E-02    5.79548332528E-02
  790.0   846.0    2.47306348206E-02    3.46908687826E-02
  846.0   905.0    1.46233135313E-02    2.06315229698E-02
  905.0   967.0    8.59923685346E-03    1.22156323519E-02
  967.0   1032.    5.02558095473E-03    7.18378013595E-03
  1032.   1101.    2.90699479706E-03    4.18684227266E-03
  1101.   1172.    1.66737417069E-03    2.41900359070E-03
  1172.   1248.    9.46093129235E-04    1.38253112863E-03
  1248.   1327.    5.26989665099E-04    7.76757531552E-04
  1327.   1410.    2.89421922591E-04    4.30376438282E-04
  1410.   1497.    1.55746139326E-04    2.34000216751E-04
  1497.   1588.    8.19685584656E-05    1.24251081548E-04
  1588.   1784.    3.11558885258E-05    4.79078860117E-05
  1784.   2116.    5.35090252557E-06    8.45224387231E-06
  2116.   2500.    3.89544494948E-07    6.42505630484E-07
  2500.   3000.    1.20746846937E-08    2.10878889475E-08
