 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.41095409991E+07    2.02540993954E+07
  21.00   24.00    7.87013774094E+06    1.07655106737E+07
  24.00   28.00    4.34310185682E+06    5.83481194307E+06
  28.00   32.00    2.35558623687E+06    3.11796079132E+06
  32.00   37.00    1.29370108919E+06    1.67896463375E+06
  37.00   43.00    6.75998283176E+05    8.66902022974E+05
  43.00   49.00    3.58992184993E+05    4.49257694412E+05
  49.00   56.00    1.96440851376E+05    2.43494799505E+05
  56.00   64.00    1.05615874033E+05    1.29965237725E+05
  64.00   74.00    5.47316504314E+04    6.60599338217E+04
  74.00   84.00    2.83941986646E+04    3.38559705651E+04
  84.00   97.00    1.46904242239E+04    1.73994590165E+04
  97.00   114.0    6.89225901811E+03    8.06548240972E+03
  114.0   133.0    3.08797816813E+03    3.57818128116E+03
  133.0   153.0    1.43547186186E+03    1.65333317713E+03
  153.0   174.0    7.04466407361E+02    8.04627584511E+02
  174.0   196.0    3.61564759535E+02    4.11342951753E+02
  196.0   220.0    1.90467662531E+02    2.15786708549E+02
  220.0   245.0    1.02367308573E+02    1.15615237450E+02
  245.0   272.0    5.61574236204E+01    6.33128951126E+01
  272.0   300.0    3.13401868875E+01    3.52205695472E+01
  300.0   330.0    1.78178383264E+01    1.99596921832E+01
  330.0   362.0    1.02066996101E+01    1.14352138578E+01
  362.0   395.0    5.93396488114E+00    6.64310542793E+00
  395.0   430.0    3.50206292417E+00    3.91762361292E+00
  430.0   468.0    2.06312360858E+00    2.30730806726E+00
  468.0   507.0    1.22129658876E+00    1.36734184123E+00
  507.0   548.0    7.32991516859E-01    8.22503897887E-01
  548.0   592.0    4.39976759489E-01    4.93605160726E-01
  592.0   638.0    2.63779914309E-01    2.96428748817E-01
  638.0   686.0    1.58924331117E-01    1.78741000606E-01
  686.0   737.0    9.57680807822E-02    1.08106564553E-01
  737.0   790.0    5.76065668325E-02    6.50769945361E-02
  790.0   846.0    3.46339672779E-02    3.92622459390E-02
  846.0   905.0    2.06972367449E-02    2.35209501621E-02
  905.0   967.0    1.22848478821E-02    1.40161972774E-02
  967.0   1032.    7.24518781904E-03    8.29167201192E-03
  1032.   1101.    4.22466142452E-03    4.85758007907E-03
  1101.   1172.    2.44092732964E-03    2.81817003465E-03
  1172.   1248.    1.39375647141E-03    1.61570932481E-03
  1248.   1327.    7.80543821227E-04    9.09641176646E-04
  1327.   1410.    4.30466649583E-04    5.04434121234E-04
  1410.   1497.    2.32277093008E-04    2.74055172544E-04
  1497.   1588.    1.22397149246E-04    1.45147346334E-04
  1588.   1784.    4.64612105332E-05    5.55874757929E-05
  1784.   2116.    7.88611990973E-06    9.59935669733E-06
  2116.   2500.    5.51105548386E-07    6.89586171565E-07
  2500.   3000.    1.57169426785E-08    2.04012531550E-08
