 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.90740036838E+07    2.29182193218E+07
  21.00   24.00    1.05353837689E+07    1.19128804473E+07
  24.00   28.00    5.76195935554E+06    6.39608851163E+06
  28.00   32.00    3.09831814854E+06    3.39092910300E+06
  32.00   37.00    1.68854009968E+06    1.80914849148E+06
  37.00   43.00    8.75519379983E+05    9.28461717590E+05
  43.00   49.00    4.61687633809E+05    4.76191946626E+05
  49.00   56.00    2.51077478808E+05    2.56958782180E+05
  56.00   64.00    1.34189480088E+05    1.36677225960E+05
  64.00   74.00    6.91322117139E+04    6.89413419586E+04
  74.00   84.00    3.56664836793E+04    3.51625978512E+04
  84.00   97.00    1.83582450452E+04    1.80218324647E+04
  97.00   114.0    8.56565168851E+03    8.31648741043E+03
  114.0   133.0    3.81662056556E+03    3.67632036360E+03
  133.0   153.0    1.76549420154E+03    1.69498595345E+03
  153.0   174.0    8.62725923361E+02    8.22556121450E+02
  174.0   196.0    4.41118331815E+02    4.19948959075E+02
  196.0   220.0    2.31577708880E+02    2.20001468418E+02
  220.0   245.0    1.24067908387E+02    1.17756147827E+02
  245.0   272.0    6.78643805428E+01    6.44487461734E+01
  272.0   300.0    3.77713748291E+01    3.58171010208E+01
  300.0   330.0    2.14205635028E+01    2.02781922294E+01
  330.0   362.0    1.22414904428E+01    1.16181562770E+01
  362.0   395.0    7.10123302932E+00    6.74783475918E+00
  395.0   430.0    4.18232435526E+00    3.97849577165E+00
  430.0   468.0    2.45900306483E+00    2.34295964639E+00
  468.0   507.0    1.45289741125E+00    1.38887883092E+00
  507.0   548.0    8.70453102779E-01    8.35961146068E-01
  548.0   592.0    5.21601756068E-01    5.01638816320E-01
  592.0   638.0    3.12205715530E-01    3.01379327524E-01
  638.0   686.0    1.87808141534E-01    1.81758970574E-01
  686.0   737.0    1.13004858198E-01    1.10032838212E-01
  737.0   790.0    6.78773525291E-02    6.62459658296E-02
  790.0   846.0    4.07527901705E-02    4.00008975994E-02
  846.0   905.0    2.43213847858E-02    2.39767916404E-02
  905.0   967.0    1.44173473727E-02    1.43008637273E-02
  967.0   1032.    8.49226501285E-03    8.46577507310E-03
  1032.   1101.    4.94583294191E-03    4.96476743700E-03
  1101.   1172.    2.85425742120E-03    2.88290268537E-03
  1172.   1248.    1.62791861178E-03    1.65423496343E-03
  1248.   1327.    9.10669893748E-04    9.32371877798E-04
  1327.   1410.    5.01691572771E-04    5.17629641485E-04
  1410.   1497.    2.70426662980E-04    2.81620683452E-04
  1497.   1588.    1.42354985164E-04    1.49302166087E-04
  1588.   1784.    5.39657184772E-05    5.72779931052E-05
  1784.   2116.    9.14091227508E-06    9.92394779108E-06
  2116.   2500.    6.37135809247E-07    7.16505222209E-07
  2500.   3000.    1.81264565222E-08    2.13332099086E-08
