 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.39644845819E+07    1.96821077236E+07
  21.00   24.00    7.58284916799E+06    1.04207133752E+07
  24.00   28.00    4.09252812400E+06    5.61663442852E+06
  28.00   32.00    2.17327678016E+06    2.98855361422E+06
  32.00   37.00    1.17162539755E+06    1.60376217187E+06
  37.00   43.00    6.01815874776E+05    8.25179921928E+05
  43.00   49.00    3.14973165815E+05    4.27694310658E+05
  49.00   56.00    1.70275125514E+05    2.31513054912E+05
  56.00   64.00    9.05876746108E+04    1.23420578854E+05
  64.00   74.00    4.64606205583E+04    6.28373238407E+04
  74.00   84.00    2.38678258359E+04    3.22062348705E+04
  84.00   97.00    1.22370260511E+04    1.65308501978E+04
  97.00   114.0    5.68381940497E+03    7.65797757644E+03
  114.0   133.0    2.52183857326E+03    3.39398044601E+03
  133.0   153.0    1.16279859852E+03    1.56635897565E+03
  153.0   174.0    5.65974327908E+02    7.61087557104E+02
  174.0   196.0    2.88085955978E+02    3.87812489937E+02
  196.0   220.0    1.50451002868E+02    2.02604746484E+02
  220.0   245.0    8.01826451508E+01    1.08066107518E+02
  245.0   272.0    4.36718190962E+01    5.89420908561E+01
  272.0   300.0    2.42040131202E+01    3.26721869260E+01
  300.0   330.0    1.36622241091E+01    1.84392417582E+01
  330.0   362.0    7.76514751519E+00    1.05035859333E+01
  362.0   395.0    4.47896290017E+00    6.06731860147E+00
  395.0   430.0    2.62320889199E+00    3.55820669431E+00
  430.0   468.0    1.53523749543E+00    2.08567172150E+00
  468.0   507.0    9.03354612416E-01    1.23023728651E+00
  507.0   548.0    5.38836571060E-01    7.36272852171E-01
  548.0   592.0    3.21400272403E-01    4.39766097115E-01
  592.0   638.0    1.91594973069E-01    2.62901763127E-01
  638.0   686.0    1.14866665404E-01    1.57951279759E-01
  686.0   737.0    6.88975615431E-02    9.51441367016E-02
  737.0   790.0    4.12908805830E-02    5.71348114718E-02
  790.0   846.0    2.47354227461E-02    3.43691688720E-02
  846.0   905.0    1.47345359140E-02    2.05439887975E-02
  905.0   967.0    8.72516460864E-03    1.22206263406E-02
  967.0   1032.    5.13389309055E-03    7.21927632153E-03
  1032.   1101.    2.98834931672E-03    4.22430233543E-03
  1101.   1172.    1.72387133455E-03    2.44888171121E-03
  1172.   1248.    9.83451115025E-04    1.40383027291E-03
  1248.   1327.    5.50387174360E-04    7.90420908522E-04
  1327.   1410.    3.03411131996E-04    4.38425960582E-04
  1410.   1497.    1.63725568253E-04    2.38332505495E-04
  1497.   1588.    8.63380620071E-05    1.26432409815E-04
  1588.   1784.    3.28725273562E-05    4.86115371590E-05
  1784.   2116.    5.66782989207E-06    8.53114740013E-06
  2116.   2500.    4.22598559050E-07    6.52721271101E-07
  2500.   3000.    1.46648581547E-08    2.33410834550E-08
