 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.48557031942E+07    2.31452083724E+07
  21.00   24.00    1.32962060384E+07    1.19681197472E+07
  24.00   28.00    7.06669433292E+06    6.45085084506E+06
  28.00   32.00    3.69986551907E+06    3.44188409715E+06
  32.00   37.00    1.97094128281E+06    1.84289085851E+06
  37.00   43.00    9.99334962073E+05    9.49859165825E+05
  43.00   49.00    5.16585108834E+05    4.88293312532E+05
  49.00   56.00    2.76168110083E+05    2.64509193087E+05
  56.00   64.00    1.45210929038E+05    1.41000824556E+05
  64.00   74.00    7.36435927480E+04    7.13005169487E+04
  74.00   84.00    3.74361996976E+04    3.64463013754E+04
  84.00   97.00    1.90068400311E+04    1.87019592307E+04
  97.00   114.0    8.73796652092E+03    8.63931450777E+03
  114.0   133.0    3.83453299208E+03    3.81930882668E+03
  133.0   153.0    1.74872642492E+03    1.75872651873E+03
  153.0   174.0    8.43565436876E+02    8.52067643009E+02
  174.0   196.0    4.26189183310E+02    4.33946050815E+02
  196.0   220.0    2.21176340469E+02    2.26609306851E+02
  220.0   245.0    1.17167425449E+02    1.20818618567E+02
  245.0   272.0    6.33802534259E+01    6.58079144467E+01
  272.0   300.0    3.48856995197E+01    3.63890616368E+01
  300.0   330.0    1.95693010213E+01    2.04919237830E+01
  330.0   362.0    1.10629952605E+01    1.16687973670E+01
  362.0   395.0    6.34958790707E+00    6.73613731428E+00
  395.0   430.0    3.70076205818E+00    3.94727868277E+00
  430.0   468.0    2.15277628447E+00    2.30879735972E+00
  468.0   507.0    1.25837982020E+00    1.35867385145E+00
  507.0   548.0    7.46092664060E-01    8.11782710533E-01
  548.0   592.0    4.42448203110E-01    4.83697800492E-01
  592.0   638.0    2.62045778885E-01    2.88442151907E-01
  638.0   686.0    1.55987780061E-01    1.72660227252E-01
  686.0   737.0    9.28801496692E-02    1.03690490230E-01
  737.0   790.0    5.51943345216E-02    6.19364110146E-02
  790.0   846.0    3.27827886797E-02    3.70905788366E-02
  846.0   905.0    1.93495891337E-02    2.20462950732E-02
  905.0   967.0    1.13387292703E-02    1.30281600984E-02
  967.0   1032.    6.60021573599E-03    7.64076417795E-03
  1032.   1101.    3.79675957387E-03    4.43568035103E-03
  1101.   1172.    2.16307408639E-03    2.54876504918E-03
  1172.   1248.    1.21713887825E-03    1.44629834117E-03
  1248.   1327.    6.71253450129E-04    8.05567333710E-04
  1327.   1410.    3.64398757308E-04    4.41687465056E-04
  1410.   1497.    1.93376168928E-04    2.37116724677E-04
  1497.   1588.    1.00145855167E-04    1.23983777068E-04
  1588.   1784.    3.71225915754E-05    4.66660079113E-05
  1784.   2116.    6.06213816150E-06    7.83906159370E-06
  2116.   2500.    4.05693718768E-07    5.48153216562E-07
  2500.   3000.    1.13995883805E-08    1.62754676748E-08
