 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.30922917686E+07    2.46715575596E+07
  21.00   24.00    1.20984349306E+07    1.27873092995E+07
  24.00   28.00    6.31614619580E+06    6.81726534376E+06
  28.00   32.00    3.24583365977E+06    3.59767281132E+06
  32.00   37.00    1.69809215388E+06    1.90649034190E+06
  37.00   43.00    8.45776895510E+05    9.70034302683E+05
  43.00   49.00    4.30054916983E+05    4.95437686680E+05
  49.00   56.00    2.26509962129E+05    2.65309097407E+05
  56.00   64.00    1.17443723788E+05    1.39777404152E+05
  64.00   74.00    5.86882415833E+04    7.01700110800E+04
  74.00   84.00    2.93955835136E+04    3.54793529952E+04
  84.00   97.00    1.47130762880E+04    1.79829355544E+04
  97.00   114.0    6.65585665264E+03    8.20482076016E+03
  114.0   133.0    2.87448147323E+03    3.57952580303E+03
  133.0   153.0    1.29327377420E+03    1.62799266873E+03
  153.0   174.0    6.16012314781E+02    7.80322119501E+02
  174.0   196.0    3.07597273866E+02    3.92875819735E+02
  196.0   220.0    1.57866215926E+02    2.02969511012E+02
  220.0   245.0    8.27993976862E+01    1.07148072484E+02
  245.0   272.0    4.44471626856E+01    5.78884402398E+01
  272.0   300.0    2.43081530733E+01    3.18079256999E+01
  300.0   330.0    1.35557867578E+01    1.78050590931E+01
  330.0   362.0    7.61864426616E+00    1.00683267604E+01
  362.0   395.0    4.34945972579E+00    5.77707768334E+00
  395.0   430.0    2.52354936192E+00    3.36746400210E+00
  430.0   468.0    1.46395821435E+00    1.96267238320E+00
  468.0   507.0    8.54325649079E-01    1.15165370505E+00
  507.0   548.0    5.05741874907E-01    6.86100382157E-01
  548.0   592.0    2.99537444379E-01    4.07965528207E-01
  592.0   638.0    1.77337569746E-01    2.42889517497E-01
  638.0   686.0    1.05612031241E-01    1.45341392800E-01
  686.0   737.0    6.29311270489E-02    8.72099086638E-02
  737.0   790.0    3.74641927284E-02    5.21491032747E-02
  790.0   846.0    2.22925615734E-02    3.12438458907E-02
  846.0   905.0    1.31869216552E-02    1.85948313338E-02
  905.0   967.0    7.75144825190E-03    1.10086411736E-02
  967.0   1032.    4.52579252412E-03    6.47050826941E-03
  1032.   1101.    2.61471604503E-03    3.76748574992E-03
  1101.   1172.    1.49624920579E-03    2.17206986480E-03
  1172.   1248.    8.46168455145E-04    1.23743426570E-03
  1248.   1327.    4.69114684184E-04    6.91995007125E-04
  1327.   1410.    2.56023144364E-04    3.80913738271E-04
  1410.   1497.    1.36677022812E-04    2.05392086396E-04
  1497.   1588.    7.14892475756E-05    1.08273090358E-04
  1588.   1784.    2.69311721846E-05    4.13031395075E-05
  1784.   2116.    4.55348605927E-06    7.14167419564E-06
  2116.   2500.    3.33506108234E-07    5.42074251713E-07
  2500.   3000.    1.08831860076E-08    1.86245984081E-08
