 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.37593336760E+07    1.93845625893E+07
  21.00   24.00    7.48422969699E+06    1.02823654480E+07
  24.00   28.00    4.03836949384E+06    5.54040479465E+06
  28.00   32.00    2.14475588343E+06    2.94789810891E+06
  32.00   37.00    1.15692134411E+06    1.58296801795E+06
  37.00   43.00    5.93927859602E+05    8.14015956957E+05
  43.00   49.00    3.10450214142E+05    4.21454340859E+05
  49.00   56.00    1.67571518974E+05    2.27730893013E+05
  56.00   64.00    8.89380978049E+04    1.21116966839E+05
  64.00   74.00    4.55312647246E+04    6.15406635230E+04
  74.00   84.00    2.33616048583E+04    3.14979615059E+04
  84.00   97.00    1.19700471918E+04    1.61566581176E+04
  97.00   114.0    5.56241902094E+03    7.48652253011E+03
  114.0   133.0    2.47053059326E+03    3.32052391928E+03
  133.0   153.0    1.14054996658E+03    1.53405652691E+03
  153.0   174.0    5.57026786697E+02    7.47759003881E+02
  174.0   196.0    2.84957993732E+02    3.82856737565E+02
  196.0   220.0    1.49817591711E+02    2.01321441186E+02
  220.0   245.0    8.04451974221E+01    1.08158162682E+02
  245.0   272.0    4.41260505904E+01    5.94004407588E+01
  272.0   300.0    2.46419892801E+01    3.31696655118E+01
  300.0   330.0    1.40261561517E+01    1.88741653215E+01
  330.0   362.0    8.04894947059E+00    1.08542855845E+01
  362.0   395.0    4.69024130288E+00    6.33316644530E+00
  395.0   430.0    2.77512310627E+00    3.75173347756E+00
  430.0   468.0    1.63918997507E+00    2.21929107873E+00
  468.0   507.0    9.72981318464E-01    1.32043542602E+00
  507.0   548.0    5.85528794456E-01    7.97147008861E-01
  548.0   592.0    3.52388951421E-01    4.80420870954E-01
  592.0   638.0    2.11789698374E-01    2.89550499519E-01
  638.0   686.0    1.27876734412E-01    1.75193099146E-01
  686.0   737.0    7.72008250086E-02    1.06220322040E-01
  737.0   790.0    4.65093915119E-02    6.41215667868E-02
  790.0   846.0    2.79937192648E-02    3.87572924280E-02
  846.0   905.0    1.67395143162E-02    2.32568888579E-02
  905.0   967.0    9.93680484253E-03    1.38694923930E-02
  967.0   1032.    5.85739942035E-03    8.20782423138E-03
  1032.   1101.    3.41160917847E-03    4.80603036934E-03
  1101.   1172.    1.96772964718E-03    2.78589841713E-03
  1172.   1248.    1.12095832370E-03    1.59492863831E-03
  1248.   1327.    6.25820802599E-04    8.95894119381E-04
  1327.   1410.    3.43783192596E-04    4.95303098034E-04
  1410.   1497.    1.84679775531E-04    2.68068466145E-04
  1497.   1588.    9.68279793744E-05    1.41454601791E-04
  1588.   1784.    3.64462615530E-05    5.37959402998E-05
  1784.   2116.    6.08425576614E-06    9.16065447886E-06
  2116.   2500.    4.13615118553E-07    6.42939214773E-07
  2500.   3000.    1.13963213717E-08    1.84729938510E-08
