 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.62884939309E+07    2.06147253002E+07
  21.00   24.00    8.70989213559E+06    1.08978065378E+07
  24.00   28.00    4.63472817743E+06    5.87725651119E+06
  28.00   32.00    2.42770133314E+06    3.13083770832E+06
  32.00   37.00    1.29307656748E+06    1.68032121387E+06
  37.00   43.00    6.56004830314E+05    8.64611027997E+05
  43.00   49.00    3.39380512496E+05    4.47849012522E+05
  49.00   56.00    1.81588580320E+05    2.42316348578E+05
  56.00   64.00    9.56375647500E+04    1.29037363931E+05
  64.00   74.00    4.85655608661E+04    6.56444243414E+04
  74.00   84.00    2.47118009508E+04    3.36044912783E+04
  84.00   97.00    1.25504392302E+04    1.72149694535E+04
  97.00   114.0    5.76353229392E+03    7.94833342190E+03
  114.0   133.0    2.52570811379E+03    3.50670676837E+03
  133.0   153.0    1.15088720608E+03    1.61014169869E+03
  153.0   174.0    5.54519039972E+02    7.78927596503E+02
  174.0   196.0    2.79774867427E+02    3.95298032732E+02
  196.0   220.0    1.44894983208E+02    2.05656412985E+02
  220.0   245.0    7.66176861285E+01    1.09234100610E+02
  245.0   272.0    4.13936924375E+01    5.92895231015E+01
  272.0   300.0    2.27533626802E+01    3.26925021833E+01
  300.0   330.0    1.27652993457E+01    1.83854115129E+01
  330.0   362.0    7.21929692721E+00    1.04437003567E+01
  362.0   395.0    4.14535562987E+00    6.01786691887E+00
  395.0   430.0    2.41775479835E+00    3.52110930413E+00
  430.0   468.0    1.40800363680E+00    2.05710807739E+00
  468.0   507.0    8.24749176342E-01    1.20959169057E+00
  507.0   548.0    4.91100110105E-01    7.23704894173E-01
  548.0   592.0    2.92385128774E-01    4.32128017286E-01
  592.0   638.0    1.74023284255E-01    2.58294753413E-01
  638.0   686.0    1.04149344288E-01    1.55129157895E-01
  686.0   737.0    6.23414869980E-02    9.33630903312E-02
  737.0   790.0    3.73108188814E-02    5.60723572794E-02
  790.0   846.0    2.23139384467E-02    3.37201915986E-02
  846.0   905.0    1.32639761278E-02    2.01426882994E-02
  905.0   967.0    7.83619294280E-03    1.19703397363E-02
  967.0   1032.    4.59804232474E-03    7.06129022449E-03
  1032.   1101.    2.66871943066E-03    4.12525273858E-03
  1101.   1172.    1.53495770774E-03    2.38753916561E-03
  1172.   1248.    8.73009621284E-04    1.36632173489E-03
  1248.   1327.    4.87322332991E-04    7.68253885058E-04
  1327.   1410.    2.68218570507E-04    4.25998655666E-04
  1410.   1497.    1.44713122181E-04    2.31803726097E-04
  1497.   1588.    7.64283857325E-05    1.23321891940E-04
  1588.   1784.    2.92652807243E-05    4.77680513501E-05
  1784.   2116.    5.14546472986E-06    8.57645183640E-06
  2116.   2500.    4.02127902497E-07    6.91001504341E-07
  2500.   3000.    1.46305872013E-08    2.59737559148E-08
