 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.38381488060E+07    1.94953787023E+07
  21.00   24.00    7.52156240765E+06    1.03332169735E+07
  24.00   28.00    4.05670110985E+06    5.56543214136E+06
  28.00   32.00    2.15436557290E+06    2.96105917159E+06
  32.00   37.00    1.16215630024E+06    1.59012747154E+06
  37.00   43.00    5.96751423443E+05    8.17851652106E+05
  43.00   49.00    3.12144572346E+05    4.23706158105E+05
  49.00   56.00    1.68633402001E+05    2.29170108040E+05
  56.00   64.00    8.95794962015E+04    1.21989371305E+05
  64.00   74.00    4.59042724954E+04    6.20477536791E+04
  74.00   84.00    2.35754018923E+04    3.17897395424E+04
  84.00   97.00    1.20895434631E+04    1.63202134955E+04
  97.00   114.0    5.62185128499E+03    7.56818615642E+03
  114.0   133.0    2.49780874461E+03    3.35829278885E+03
  133.0   153.0    1.15299160078E+03    1.55145147916E+03
  153.0   174.0    5.62726424399E+02    7.55812230623E+02
  174.0   196.0    2.87545739311E+02    3.86581112046E+02
  196.0   220.0    1.50926356689E+02    2.02960691683E+02
  220.0   245.0    8.08676516290E+01    1.08819060918E+02
  245.0   272.0    4.42434759229E+01    5.96144336139E+01
  272.0   300.0    2.46328126038E+01    3.31921285551E+01
  300.0   330.0    1.39749490591E+01    1.88268530059E+01
  330.0   362.0    7.99071341085E+00    1.07888111557E+01
  362.0   395.0    4.63842093236E+00    6.27138936586E+00
  395.0   430.0    2.73368521863E+00    3.70091173458E+00
  430.0   468.0    1.60819575399E+00    2.18053565649E+00
  468.0   507.0    9.50660023513E-01    1.29214870668E+00
  507.0   548.0    5.69788304701E-01    7.77000732089E-01
  548.0   592.0    3.41544828463E-01    4.66429341157E-01
  592.0   638.0    2.04460075962E-01    2.80030341990E-01
  638.0   686.0    1.22984005725E-01    1.68805438682E-01
  686.0   737.0    7.39773265949E-02    1.01982105131E-01
  737.0   790.0    4.44075204348E-02    6.13460666032E-02
  790.0   846.0    2.66377849147E-02    3.69567114481E-02
  846.0   905.0    1.58768484121E-02    2.21056074016E-02
  905.0   967.0    9.39409748889E-03    1.31405601561E-02
  967.0   1032.    5.51977882760E-03    7.75228333879E-03
  1032.   1101.    3.20480778756E-03    4.52506727093E-03
  1101.   1172.    1.84256919559E-03    2.61469821185E-03
  1172.   1248.    1.04603513539E-03    1.49177866164E-03
  1248.   1327.    5.81833590012E-04    8.34866403288E-04
  1327.   1410.    3.18470836000E-04    4.59864452327E-04
  1410.   1497.    1.70410334683E-04    2.47907349254E-04
  1497.   1588.    8.89632992194E-05    1.30235174444E-04
  1588.   1784.    3.32923108436E-05    4.92354075629E-05
  1784.   2116.    5.51256648535E-06    8.31273280019E-06
  2116.   2500.    3.73747588809E-07    5.81508920413E-07
  2500.   3000.    1.05485479081E-08    1.70997227210E-08
