 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.18050296256E+07    2.30421245596E+07
  21.00   24.00    1.14810486490E+07    1.20046452811E+07
  24.00   28.00    6.01432895186E+06    6.42567663399E+06
  28.00   32.00    3.10637834932E+06    3.40813262040E+06
  32.00   37.00    1.63535733354E+06    1.81891104640E+06
  37.00   43.00    8.19344826812E+05    9.31321491770E+05
  43.00   49.00    4.18938644755E+05    4.78444073531E+05
  49.00   56.00    2.21845905301E+05    2.57700851307E+05
  56.00   64.00    1.15568195404E+05    1.36462775090E+05
  64.00   74.00    5.80848420967E+04    6.89159085908E+04
  74.00   84.00    2.92784234556E+04    3.50855365658E+04
  84.00   97.00    1.47510695621E+04    1.79065498367E+04
  97.00   114.0    6.72696781279E+03    8.23861730743E+03
  114.0   133.0    2.92871373357E+03    3.62482815586E+03
  133.0   153.0    1.32617074319E+03    1.66014807513E+03
  153.0   174.0    6.35986837398E+02    8.01577391219E+02
  174.0   196.0    3.19745817159E+02    4.06600077099E+02
  196.0   220.0    1.65256983558E+02    2.11655545630E+02
  220.0   245.0    8.72343515916E+01    1.12498338258E+02
  245.0   272.0    4.70410113102E+01    6.10810306935E+01
  272.0   300.0    2.58232380144E+01    3.37033900660E+01
  300.0   330.0    1.44531056981E+01    1.89433569740E+01
  330.0   362.0    8.15569007994E+00    1.07604920921E+01
  362.0   395.0    4.67416319423E+00    6.20116948616E+00
  395.0   430.0    2.72134965823E+00    3.62881092316E+00
  430.0   468.0    1.58164039406E+00    2.11958351009E+00
  468.0   507.0    9.23895745182E-01    1.24525793611E+00
  507.0   548.0    5.47550785493E-01    7.42855758587E-01
  548.0   592.0    3.24674214198E-01    4.42387659259E-01
  592.0   638.0    1.92319039289E-01    2.63600104926E-01
  638.0   686.0    1.14518872027E-01    1.57745168675E-01
  686.0   737.0    6.82293840953E-02    9.46553707191E-02
  737.0   790.0    4.05814388459E-02    5.65561754470E-02
  790.0   846.0    2.41324092470E-02    3.38680535249E-02
  846.0   905.0    1.42660904877E-02    2.01457727610E-02
  905.0   967.0    8.37684866716E-03    1.19147142453E-02
  967.0   1032.    4.88822254678E-03    6.99937583311E-03
  1032.   1101.    2.81949170145E-03    4.06928603810E-03
  1101.   1172.    1.61155580268E-03    2.34387053316E-03
  1172.   1248.    9.10335976961E-04    1.33408832132E-03
  1248.   1327.    5.04168827008E-04    7.45534295074E-04
  1327.   1410.    2.74897780125E-04    4.10212621655E-04
  1410.   1497.    1.46645714136E-04    2.21163308988E-04
  1497.   1588.    7.63687777332E-05    1.16225201619E-04
  1588.   1784.    2.85082574224E-05    4.40205033894E-05
  1784.   2116.    4.70367607854E-06    7.46071267879E-06
  2116.   2500.    3.15613526984E-07    5.22352751969E-07
  2500.   3000.    8.64497057612E-09    1.51062950279E-08
