 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.14815098740E+07    2.27809123804E+07
  21.00   24.00    1.12846429257E+07    1.18395945781E+07
  24.00   28.00    5.90661449677E+06    6.32881023281E+06
  28.00   32.00    3.04387474095E+06    3.34703948441E+06
  32.00   37.00    1.59693674965E+06    1.77864370233E+06
  37.00   43.00    7.98056264630E+05    9.07711983821E+05
  43.00   49.00    4.07288028992E+05    4.65175655140E+05
  49.00   56.00    2.15353027510E+05    2.49931674754E+05
  56.00   64.00    1.12166712123E+05    1.32256888070E+05
  64.00   74.00    5.63583620198E+04    6.67048066638E+04
  74.00   84.00    2.84066462489E+04    3.39260322950E+04
  84.00   97.00    1.43184900098E+04    1.73135144691E+04
  97.00   114.0    6.53707342558E+03    7.96959610806E+03
  114.0   133.0    2.85483696791E+03    3.51464479112E+03
  133.0   153.0    1.29987234496E+03    1.61757789579E+03
  153.0   174.0    6.26772155110E+02    7.84809810943E+02
  174.0   196.0    3.16852757344E+02    4.00077415508E+02
  196.0   220.0    1.64675073691E+02    2.09344032595E+02
  220.0   245.0    8.74875014921E+01    1.11963324297E+02
  245.0   272.0    4.75730798138E+01    6.12997004108E+01
  272.0   300.0    2.63568907398E+01    3.41313923096E+01
  300.0   330.0    1.48881550121E+01    1.93608968597E+01
  330.0   362.0    8.47579328923E+00    1.10962266923E+01
  362.0   395.0    4.90048209255E+00    6.45083551015E+00
  395.0   430.0    2.87853213494E+00    3.80870253184E+00
  430.0   468.0    1.69051324169E+00    2.24871840345E+00
  468.0   507.0    9.98543322097E-01    1.33635068218E+00
  507.0   548.0    5.98005871873E-01    8.05827047918E-01
  548.0   592.0    3.58178182508E-01    4.84934930445E-01
  592.0   638.0    2.14415497324E-01    2.92112889437E-01
  638.0   686.0    1.29076427293E-01    1.76797545368E-01
  686.0   737.0    7.77278601207E-02    1.07284806439E-01
  737.0   790.0    4.67587827658E-02    6.48721351983E-02
  790.0   846.0    2.81098289199E-02    3.92927549197E-02
  846.0   905.0    1.67994236230E-02    2.36419651821E-02
  905.0   967.0    9.97782300751E-03    1.41536097019E-02
  967.0   1032.    5.88688595380E-03    8.41084369110E-03
  1032.   1101.    3.43499271067E-03    4.95033400450E-03
  1101.   1172.    1.98570801685E-03    2.88573521154E-03
  1172.   1248.    1.13463345748E-03    1.66255132976E-03
  1248.   1327.    6.35864758319E-04    9.40704202714E-04
  1327.   1410.    3.50972416344E-04    5.24351860196E-04
  1410.   1497.    1.89644057003E-04    2.86433706911E-04
  1497.   1588.    1.00126930907E-04    1.52708516959E-04
  1588.   1784.    3.81718843067E-05    5.90794485129E-05
  1784.   2116.    6.58540020719E-06    1.04629707021E-05
  2116.   2500.    4.92023781799E-07    8.10528111503E-07
  2500.   3000.    1.77025251527E-08    3.01617058625E-08
