 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.23930093440E+07    2.39559924435E+07
  21.00   24.00    1.17174445778E+07    1.23981601037E+07
  24.00   28.00    6.10994675907E+06    6.59804277065E+06
  28.00   32.00    3.13629331680E+06    3.47562232073E+06
  32.00   37.00    1.63920056053E+06    1.83920831526E+06
  37.00   43.00    8.15796072663E+05    9.34451953288E+05
  43.00   49.00    4.14625307729E+05    4.76807229119E+05
  49.00   56.00    2.18366117777E+05    2.55136720354E+05
  56.00   64.00    1.13262399072E+05    1.34403941408E+05
  64.00   74.00    5.66521881879E+04    6.74860306721E+04
  74.00   84.00    2.84209199048E+04    3.41545411245E+04
  84.00   97.00    1.42572959310E+04    1.73432683247E+04
  97.00   114.0    6.47231692270E+03    7.93641635447E+03
  114.0   133.0    2.80884267413E+03    3.47751794983E+03
  133.0   153.0    1.27101597617E+03    1.59016084784E+03
  153.0   174.0    6.09223917149E+02    7.66776676850E+02
  174.0   196.0    3.06226909171E+02    3.88559783997E+02
  196.0   220.0    1.58263308615E+02    2.02131391290E+02
  220.0   245.0    8.36177794418E+01    1.07485296658E+02
  245.0   272.0    4.52247320291E+01    5.85127938017E+01
  272.0   300.0    2.49239885948E+01    3.24008649070E+01
  300.0   330.0    1.40069351150E+01    1.82791060178E+01
  330.0   362.0    7.93420243563E+00    1.04199278963E+01
  362.0   395.0    4.56526657693E+00    6.02662070109E+00
  395.0   430.0    2.66936302857E+00    3.54066218490E+00
  430.0   468.0    1.56072856234E+00    2.08029790550E+00
  468.0   507.0    9.18000879446E-01    1.23050387374E+00
  507.0   548.0    5.47647253934E-01    7.38859357369E-01
  548.0   592.0    3.26846294795E-01    4.42811721328E-01
  592.0   638.0    1.95025249334E-01    2.65741957123E-01
  638.0   686.0    1.17073879250E-01    1.60307618985E-01
  686.0   737.0    7.03347648156E-02    9.69954390221E-02
  737.0   790.0    4.22328032124E-02    5.85066372778E-02
  790.0   846.0    2.53563643967E-02    3.53708669022E-02
  846.0   905.0    1.51440995965E-02    2.12555502746E-02
  905.0   967.0    8.99511120996E-03    1.27173688842E-02
  967.0   1032.    5.31157615851E-03    7.55941987382E-03
  1032.   1101.    3.10466434584E-03    4.45385222192E-03
  1101.   1172.    1.79963436187E-03    2.60169997763E-03
  1172.   1248.    1.03222346860E-03    1.50363940447E-03
  1248.   1327.    5.81406540825E-04    8.54544345036E-04
  1327.   1410.    3.22975309746E-04    4.79057218779E-04
  1410.   1497.    1.75888700853E-04    2.63623083307E-04
  1497.   1588.    9.37424274105E-05    1.41785605054E-04
  1588.   1784.    3.63062767363E-05    5.57038023698E-05
  1784.   2116.    6.48053453839E-06    1.02085970724E-05
  2116.   2500.    5.12852300383E-07    8.41690045604E-07
  2500.   3000.    1.91367060387E-08    3.30835606971E-08
