 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.95601326441E+07    2.38244035773E+07
  21.00   24.00    1.09154664657E+07    1.24401740505E+07
  24.00   28.00    6.02039179383E+06    6.71785644950E+06
  28.00   32.00    3.25579887737E+06    3.57077408172E+06
  32.00   37.00    1.77954704275E+06    1.90745958343E+06
  37.00   43.00    9.24563642899E+05    9.79360586387E+05
  43.00   49.00    4.88034494768E+05    5.02151313151E+05
  49.00   56.00    2.65373974734E+05    2.70791949061E+05
  56.00   64.00    1.41806083198E+05    1.43918323541E+05
  64.00   74.00    7.29849068925E+04    7.24956741683E+04
  74.00   84.00    3.75883332662E+04    3.69088319095E+04
  84.00   97.00    1.93051658646E+04    1.88684897423E+04
  97.00   114.0    8.98020741857E+03    8.67920989143E+03
  114.0   133.0    3.98841830695E+03    3.82342978324E+03
  133.0   153.0    1.83998489937E+03    1.75772805806E+03
  153.0   174.0    8.96435870009E+02    8.50368188772E+02
  174.0   196.0    4.56870792424E+02    4.32767994135E+02
  196.0   220.0    2.38906987242E+02    2.25847774638E+02
  220.0   245.0    1.27504186811E+02    1.20437475440E+02
  245.0   272.0    6.94958371989E+01    6.56870996863E+01
  272.0   300.0    3.85161942521E+01    3.63597377525E+01
  300.0   330.0    2.17605435497E+01    2.05146013742E+01
  330.0   362.0    1.23814536894E+01    1.17066536213E+01
  362.0   395.0    7.14537157518E+00    6.76869172239E+00
  395.0   430.0    4.18344091171E+00    3.97046803453E+00
  430.0   468.0    2.44376342427E+00    2.32500291544E+00
  468.0   507.0    1.43446425629E+00    1.37056994276E+00
  507.0   548.0    8.54715150126E-01    8.21265009843E-01
  548.0   592.0    5.08812606243E-01    4.90081011583E-01
  592.0   638.0    3.02538044979E-01    2.92842481050E-01
  638.0   686.0    1.80758850595E-01    1.75624936292E-01
  686.0   737.0    1.07961002313E-01    1.05666231904E-01
  737.0   790.0    6.44278758718E-02    6.32866387725E-02
  790.0   846.0    3.84114339266E-02    3.79963854447E-02
  846.0   905.0    2.27563640679E-02    2.26403343077E-02
  905.0   967.0    1.33972634236E-02    1.34285392020E-02
  967.0   1032.    7.83285223664E-03    7.90286490911E-03
  1032.   1101.    4.52912318080E-03    4.60821922110E-03
  1101.   1172.    2.59469957751E-03    2.66022938419E-03
  1172.   1248.    1.46938882435E-03    1.51800543289E-03
  1248.   1327.    8.16187862391E-04    8.50985168696E-04
  1327.   1410.    4.46628817423E-04    4.70031306931E-04
  1410.   1497.    2.39273802843E-04    2.54655276252E-04
  1497.   1588.    1.25263241347E-04    1.34482863005E-04
  1588.   1784.    4.72071428388E-05    5.14332669899E-05
  1784.   2116.    7.97054950504E-06    8.92702607091E-06
  2116.   2500.    5.64663142291E-07    6.60682605860E-07
  2500.   3000.    1.69581761085E-08    2.11210203276E-08
