 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.90130862228E+07    2.32941317440E+07
  21.00   24.00    1.06350317342E+07    1.22028322630E+07
  24.00   28.00    5.88463840688E+06    6.61392880797E+06
  28.00   32.00    3.19569325492E+06    3.52942944295E+06
  32.00   37.00    1.75492094455E+06    1.89299047856E+06
  37.00   43.00    9.16725684286E+05    9.76730166543E+05
  43.00   49.00    4.86539593484E+05    5.03031049730E+05
  49.00   56.00    2.65947478938E+05    2.72465596740E+05
  56.00   64.00    1.42852315611E+05    1.45411559743E+05
  64.00   74.00    7.39014197896E+04    7.35603896105E+04
  74.00   84.00    3.82437217799E+04    3.76001068141E+04
  84.00   97.00    1.97245350440E+04    1.92837921811E+04
  97.00   114.0    9.21192739546E+03    8.89840079511E+03
  114.0   133.0    4.10477652854E+03    3.92977988297E+03
  133.0   153.0    1.89767513497E+03    1.80932488238E+03
  153.0   174.0    9.25554547790E+02    8.75918206178E+02
  174.0   196.0    4.71846174895E+02    4.45797601180E+02
  196.0   220.0    2.46631151685E+02    2.32504913213E+02
  220.0   245.0    1.31488394014E+02    1.23844789420E+02
  245.0   272.0    7.15629778966E+01    6.74512768213E+01
  272.0   300.0    3.95972633828E+01    3.72762246799E+01
  300.0   330.0    2.23328383075E+01    2.09969820130E+01
  330.0   362.0    1.26836968254E+01    1.19610576799E+01
  362.0   395.0    7.30656183092E+00    6.90350267418E+00
  395.0   430.0    4.27084363078E+00    4.04299103226E+00
  430.0   468.0    2.49158223674E+00    2.36450820901E+00
  468.0   507.0    1.46131173073E+00    1.39248920932E+00
  507.0   548.0    8.70441521494E-01    8.33974250900E-01
  548.0   592.0    5.18327135576E-01    4.97706201178E-01
  592.0   638.0    3.08511158324E-01    2.97580152367E-01
  638.0   686.0    1.84659758481E-01    1.78689922290E-01
  686.0   737.0    1.10587622838E-01    1.07732641817E-01
  737.0   790.0    6.62335840350E-02    6.47080842933E-02
  790.0   846.0    3.96649396987E-02    3.89896068410E-02
  846.0   905.0    2.36236548682E-02    2.33308591843E-02
  905.0   967.0    1.39913969766E-02    1.39076847846E-02
  967.0   1032.    8.23290314985E-03    8.22732564791E-03
  1032.   1101.    4.79177127423E-03    4.82387663475E-03
  1101.   1172.    2.76218933409E-03    2.79939673513E-03
  1172.   1248.    1.57251038140E-03    1.60471901295E-03
  1248.   1327.    8.76824601903E-04    9.02747242232E-04
  1327.   1410.    4.80639035426E-04    4.99551224613E-04
  1410.   1497.    2.57279263801E-04    2.70541717396E-04
  1497.   1588.    1.34207346801E-04    1.42558590756E-04
  1588.   1784.    5.01230813556E-05    5.41508558614E-05
  1784.   2116.    8.29953955846E-06    9.26625351178E-06
  2116.   2500.    5.79247824114E-07    6.80914391952E-07
  2500.   3000.    1.78893486581E-08    2.25765342859E-08
