 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.39451890655E+07    1.96202416933E+07
  21.00   24.00    7.65047165873E+06    1.04891487230E+07
  24.00   28.00    4.16419972003E+06    5.70553382052E+06
  28.00   32.00    2.22789427072E+06    3.05843658013E+06
  32.00   37.00    1.20837629625E+06    1.65137114948E+06
  37.00   43.00    6.23906737099E+05    8.54252733918E+05
  43.00   49.00    3.27827448693E+05    4.44519786320E+05
  49.00   56.00    1.77723746726E+05    2.41330096454E+05
  56.00   64.00    9.47545059153E+04    1.28937794691E+05
  64.00   74.00    4.86823591013E+04    6.57657772261E+04
  74.00   84.00    2.50402133481E+04    3.37526837972E+04
  84.00   97.00    1.28474744283E+04    1.73371672061E+04
  97.00   114.0    5.96915976228E+03    8.03457083173E+03
  114.0   133.0    2.64732426009E+03    3.55959064319E+03
  133.0   153.0    1.21926954205E+03    1.64102654333E+03
  153.0   174.0    5.92866512472E+02    7.96622743251E+02
  174.0   196.0    3.01424256321E+02    4.05480353037E+02
  196.0   220.0    1.57126109096E+02    2.11462475609E+02
  220.0   245.0    8.35716077399E+01    1.12572189900E+02
  245.0   272.0    4.53969573691E+01    6.12454589229E+01
  272.0   300.0    2.50764737259E+01    3.38397771954E+01
  300.0   330.0    1.41265108911E+01    1.90619765219E+01
  330.0   362.0    8.01773986090E+00    1.08437984040E+01
  362.0   395.0    4.61764699617E+00    6.25482752939E+00
  395.0   430.0    2.69962151695E+00    3.66195922401E+00
  430.0   468.0    1.57532546422E+00    2.14027120189E+00
  468.0   507.0    9.24110827251E-01    1.25858287386E+00
  507.0   548.0    5.50680998585E-01    7.52513835977E-01
  548.0   592.0    3.28038589287E-01    4.48895667176E-01
  592.0   638.0    1.95312620746E-01    2.68025038621E-01
  638.0   686.0    1.16928949218E-01    1.60787238028E-01
  686.0   737.0    7.00294990756E-02    9.66976798253E-02
  737.0   790.0    4.19400546894E-02    5.80252061098E-02
  790.0   846.0    2.51099807709E-02    3.48843520466E-02
  846.0   905.0    1.49475510898E-02    2.08372289974E-02
  905.0   967.0    8.84625560781E-03    1.23887606476E-02
  967.0   1032.    5.19994814314E-03    7.31204817082E-03
  1032.   1101.    3.02253748307E-03    4.27357926145E-03
  1101.   1172.    1.73962639814E-03    2.47264649245E-03
  1172.   1248.    9.88647536489E-04    1.41284391355E-03
  1248.   1327.    5.50252503345E-04    7.91665063112E-04
  1327.   1410.    3.01087130759E-04    4.36228717025E-04
  1410.   1497.    1.60908276956E-04    2.35073949238E-04
  1497.   1588.    8.38283800828E-05    1.23330502338E-04
  1588.   1784.    3.12745768148E-05    4.65304347200E-05
  1784.   2116.    5.17597670379E-06    7.86395438735E-06
  2116.   2500.    3.60727925257E-07    5.66994393942E-07
  2500.   3000.    1.09966220803E-08    1.82445031068E-08
