 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.12584897170E+07    2.23173187410E+07
  21.00   24.00    1.12332700809E+07    1.16760039024E+07
  24.00   28.00    5.90401061308E+06    6.27662392922E+06
  28.00   32.00    3.05882656670E+06    3.34095585787E+06
  32.00   37.00    1.61445962170E+06    1.78854047952E+06
  37.00   43.00    8.10912120780E+05    9.18473871068E+05
  43.00   49.00    4.15596753714E+05    4.73106325382E+05
  49.00   56.00    2.20508208560E+05    2.55351492977E+05
  56.00   64.00    1.15095386495E+05    1.35509533564E+05
  64.00   74.00    5.79607080827E+04    6.85646066681E+04
  74.00   84.00    2.92733661292E+04    3.49766209261E+04
  84.00   97.00    1.47777755155E+04    1.78863437989E+04
  97.00   114.0    6.75512877779E+03    8.24849516669E+03
  114.0   133.0    2.94909966610E+03    3.63876850765E+03
  133.0   153.0    1.33942706520E+03    1.67144040469E+03
  153.0   174.0    6.44345477172E+02    8.09476834612E+02
  174.0   196.0    3.24979756193E+02    4.11897188778E+02
  196.0   220.0    1.68529249920E+02    2.15130919674E+02
  220.0   245.0    8.92820127392E+01    1.14754760956E+02
  245.0   272.0    4.83266884402E+01    6.25450864009E+01
  272.0   300.0    2.66324082533E+01    3.46468906324E+01
  300.0   330.0    1.49640387720E+01    1.95516174410E+01
  330.0   362.0    8.47775345955E+00    1.11521199205E+01
  362.0   395.0    4.87835804861E+00    6.45360679546E+00
  395.0   430.0    2.85144546261E+00    3.79200704563E+00
  430.0   468.0    1.66383632084E+00    2.22419424885E+00
  468.0   507.0    9.75756296326E-01    1.31215856642E+00
  507.0   548.0    5.80453299072E-01    7.85845603217E-01
  548.0   592.0    3.45434977129E-01    4.69823345451E-01
  592.0   638.0    2.05346408774E-01    2.81012042068E-01
  638.0   686.0    1.22689549060E-01    1.68773344054E-01
  686.0   737.0    7.33305992202E-02    1.01624175085E-01
  737.0   790.0    4.37515351599E-02    6.09269681370E-02
  790.0   846.0    2.60946121221E-02    3.66025175048E-02
  846.0   905.0    1.54703328036E-02    2.18407826210E-02
  905.0   967.0    9.10957703889E-03    1.29576775558E-02
  967.0   1032.    5.33064093660E-03    7.63482961749E-03
  1032.   1101.    3.08386807259E-03    4.45333003818E-03
  1101.   1172.    1.76810776814E-03    2.57369819510E-03
  1172.   1248.    1.00200768537E-03    1.47004253802E-03
  1248.   1327.    5.56921800936E-04    8.24636502530E-04
  1327.   1410.    3.04852395834E-04    4.55665426891E-04
  1410.   1497.    1.63325209777E-04    2.46765357156E-04
  1497.   1588.    8.54575284005E-05    1.30341451025E-04
  1588.   1784.    3.21254084409E-05    4.97296263443E-05
  1784.   2116.    5.36884156003E-06    8.54194590440E-06
  2116.   2500.    3.66595405996E-07    6.08964045781E-07
  2500.   3000.    1.01427537313E-08    1.77985531329E-08
