 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.52443010514E+07    2.35538268029E+07
  21.00   24.00    1.34339546832E+07    1.21232018652E+07
  24.00   28.00    7.11125858404E+06    6.50292308570E+06
  28.00   32.00    3.70296028341E+06    3.45204893229E+06
  32.00   37.00    1.96004980948E+06    1.83566493877E+06
  37.00   43.00    9.87764190751E+05    9.40414608297E+05
  43.00   49.00    5.07771366082E+05    4.80795627862E+05
  49.00   56.00    2.70095361643E+05    2.59022307896E+05
  56.00   64.00    1.41436085702E+05    1.37481781814E+05
  64.00   74.00    7.14107091531E+04    6.92011674876E+04
  74.00   84.00    3.61459320646E+04    3.52041118620E+04
  84.00   97.00    1.82835036885E+04    1.79951883642E+04
  97.00   114.0    8.37457581989E+03    8.27921346702E+03
  114.0   133.0    3.66745558299E+03    3.65110916599E+03
  133.0   153.0    1.67334281136E+03    1.68135875571E+03
  153.0   174.0    8.08040908103E+02    8.15076062455E+02
  174.0   196.0    4.08928314139E+02    4.15600634494E+02
  196.0   220.0    2.12709657995E+02    2.17451129939E+02
  220.0   245.0    1.13091321084E+02    1.16309093648E+02
  245.0   272.0    6.15384240579E+01    6.37069043112E+01
  272.0   300.0    3.41186704101E+01    3.54697422187E+01
  300.0   330.0    1.92879401028E+01    2.01191635047E+01
  330.0   362.0    1.09909024524E+01    1.15441685701E+01
  362.0   395.0    6.36173130829E+00    6.71791699771E+00
  395.0   430.0    3.74172802389E+00    3.97051080795E+00
  430.0   468.0    2.20088186799E+00    2.34755199189E+00
  468.0   507.0    1.30239832032E+00    1.39785199918E+00
  507.0   548.0    7.81610535269E-01    8.45084806816E-01
  548.0   592.0    4.69278285205E-01    5.09602737537E-01
  592.0   638.0    2.81695193031E-01    3.07829816985E-01
  638.0   686.0    1.70097500263E-01    1.86831489945E-01
  686.0   737.0    1.02777488112E-01    1.13810240491E-01
  737.0   790.0    6.20590301869E-02    6.90424040459E-02
  790.0   846.0    3.74608065822E-02    4.19975435908E-02
  846.0   905.0    2.24885422856E-02    2.53769956992E-02
  905.0   967.0    1.34218885315E-02    1.52683764205E-02
  967.0   1032.    7.96054592926E-03    9.11885879962E-03
  1032.   1101.    4.67139324001E-03    5.39821721621E-03
  1101.   1172.    2.71686007065E-03    3.16563729902E-03
  1172.   1248.    1.56239779501E-03    1.83529871384E-03
  1248.   1327.    8.81553157553E-04    1.04554180475E-03
  1327.   1410.    4.89996998111E-04    5.86998905370E-04
  1410.   1497.    2.66664193736E-04    3.23104741868E-04
  1497.   1588.    1.41789465149E-04    1.73510981008E-04
  1588.   1784.    5.45211784694E-05    6.77660537340E-05
  1784.   2116.    9.48078011789E-06    1.21348868481E-05
  2116.   2500.    6.92927056142E-07    9.27187582650E-07
  2500.   3000.    2.17821425149E-08    3.06429342678E-08
