 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.65089802577E+07    2.11398532962E+07
  21.00   24.00    8.75120220603E+06    1.10727527753E+07
  24.00   28.00    4.61243912692E+06    5.90316895336E+06
  28.00   32.00    2.39650361014E+06    3.11525594222E+06
  32.00   37.00    1.26847489343E+06    1.65994522013E+06
  37.00   43.00    6.39040708420E+05    8.47063055452E+05
  43.00   49.00    3.28450349439E+05    4.35516540654E+05
  49.00   56.00    1.74756299408E+05    2.34056238673E+05
  56.00   64.00    9.14745983607E+04    1.23744539536E+05
  64.00   74.00    4.62101509691E+04    6.25618500768E+04
  74.00   84.00    2.34161137434E+04    3.18636716617E+04
  84.00   97.00    1.18612991629E+04    1.62668745715E+04
  97.00   114.0    5.44452577429E+03    7.49934038658E+03
  114.0   133.0    2.38824135997E+03    3.30849679795E+03
  133.0   153.0    1.08993833713E+03    1.52029704620E+03
  153.0   174.0    5.26838922917E+02    7.37418482953E+02
  174.0   196.0    2.66974898870E+02    3.75752722969E+02
  196.0   220.0    1.39109062621E+02    1.96638936606E+02
  220.0   245.0    7.40485889598E+01    1.05120874803E+02
  245.0   272.0    4.02714070503E+01    5.74273791619E+01
  272.0   300.0    2.22996645680E+01    3.19010649538E+01
  300.0   330.0    1.25885574512E+01    1.80554864910E+01
  330.0   362.0    7.16531305673E+00    1.03261679923E+01
  362.0   395.0    4.14209660909E+00    5.99268752400E+00
  395.0   430.0    2.43187455703E+00    3.53131264094E+00
  430.0   468.0    1.42526549091E+00    2.07729221136E+00
  468.0   507.0    8.39425908643E-01    1.22886431195E+00
  507.0   548.0    5.01371354960E-01    7.37767877417E-01
  548.0   592.0    2.99524092268E-01    4.42256994460E-01
  592.0   638.0    1.78709960882E-01    2.65135200675E-01
  638.0   686.0    1.07141068194E-01    1.59595963593E-01
  686.0   737.0    6.42390034015E-02    9.62625442016E-02
  737.0   790.0    3.84382660362E-02    5.78196502892E-02
  790.0   846.0    2.29839038643E-02    3.47783539182E-02
  846.0   905.0    1.36552529963E-02    2.07719520086E-02
  905.0   967.0    8.05473108223E-03    1.23288526781E-02
  967.0   1032.    4.71907492135E-03    7.26449034084E-03
  1032.   1101.    2.73184792136E-03    4.23441982404E-03
  1101.   1172.    1.56629077635E-03    2.44407230821E-03
  1172.   1248.    8.87051025614E-04    1.39338666404E-03
  1248.   1327.    4.92351403202E-04    7.79476427391E-04
  1327.   1410.    2.68913416354E-04    4.29166928704E-04
  1410.   1497.    1.43628987534E-04    2.31347338259E-04
  1497.   1588.    7.48646354749E-05    1.21569186297E-04
  1588.   1784.    2.79614244457E-05    4.59883629800E-05
  1784.   2116.    4.61039117916E-06    7.76566473269E-06
  2116.   2500.    3.08273562116E-07    5.39289244610E-07
  2500.   3000.    8.36825549779E-09    1.53683145493E-08
