 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.80099253508E+07    2.16642972868E+07
  21.00   24.00    9.73816767232E+06    1.13795372134E+07
  24.00   28.00    5.23218775048E+06    6.13324389317E+06
  28.00   32.00    2.76460683647E+06    3.26325133316E+06
  32.00   37.00    1.48292774153E+06    1.74713737288E+06
  37.00   43.00    7.57485393039E+05    8.98078990696E+05
  43.00   49.00    3.94275719337E+05    4.63413505469E+05
  49.00   56.00    2.12057449038E+05    2.50457222773E+05
  56.00   64.00    1.12243312307E+05    1.33345080811E+05
  64.00   74.00    5.72771770656E+04    6.76146971791E+04
  74.00   84.00    2.92865659864E+04    3.45731524101E+04
  84.00   97.00    1.49532399184E+04    1.77268055819E+04
  97.00   114.0    6.91803711225E+03    8.19803944860E+03
  114.0   133.0    3.05966159671E+03    3.63107502352E+03
  133.0   153.0    1.40807899446E+03    1.67724396845E+03
  153.0   174.0    6.84877151372E+02    8.15854771499E+02
  174.0   196.0    3.48707513151E+02    4.16751417197E+02
  196.0   220.0    1.82323626251E+02    2.18384712734E+02
  220.0   245.0    9.73584443030E+01    1.16915525814E+02
  245.0   272.0    5.31647508130E+01    6.40525772911E+01
  272.0   300.0    2.95586879005E+01    3.56658231859E+01
  300.0   330.0    1.67448918772E+01    2.02268961142E+01
  330.0   362.0    9.55538569532E+00    1.15881539604E+01
  362.0   395.0    5.53509205509E+00    6.73176325073E+00
  395.0   430.0    3.25606264869E+00    3.97051108036E+00
  430.0   468.0    1.91436473821E+00    2.34127477570E+00
  468.0   507.0    1.13169812714E+00    1.38950137421E+00
  507.0   548.0    6.78115062841E-01    8.36636051988E-01
  548.0   592.0    4.06280466566E-01    5.02559055573E-01
  592.0   638.0    2.43230496414E-01    3.02142886047E-01
  638.0   686.0    1.46405679754E-01    1.82471081030E-01
  686.0   737.0    8.81370485049E-02    1.10496576120E-01
  737.0   790.0    5.29948368495E-02    6.66489918359E-02
  790.0   846.0    3.18396566723E-02    4.02711412318E-02
  846.0   905.0    1.90138958244E-02    2.41644719844E-02
  905.0   967.0    1.12822347474E-02    1.44262757529E-02
  967.0   1032.    6.64860513360E-03    8.54635891187E-03
  1032.   1101.    3.87383978573E-03    5.01392251693E-03
  1101.   1172.    2.23556385555E-03    2.91219472162E-03
  1172.   1248.    1.27465851694E-03    1.67116434265E-03
  1248.   1327.    7.12490611147E-04    9.41381626396E-04
  1327.   1410.    3.91944670711E-04    5.22063814396E-04
  1410.   1497.    2.10824876261E-04    2.83444351033E-04
  1497.   1588.    1.10633915334E-04    1.49955008493E-04
  1588.   1784.    4.16915248996E-05    5.72413440539E-05
  1784.   2116.    6.97685181522E-06    9.81344338770E-06
  2116.   2500.    4.74190718290E-07    6.92253086338E-07
  2500.   3000.    1.31352753484E-08    2.00455740932E-08
