 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.40340738607E+07    2.23486657839E+07
  21.00   24.00    1.29174476693E+07    1.16063545660E+07
  24.00   28.00    6.90429413005E+06    6.29298644721E+06
  28.00   32.00    3.63181638107E+06    3.37352359734E+06
  32.00   37.00    1.94138868207E+06    1.81215979513E+06
  37.00   43.00    9.88310128626E+05    9.38028085928E+05
  43.00   49.00    5.12842806343E+05    4.84036595147E+05
  49.00   56.00    2.75087360075E+05    2.63061832995E+05
  56.00   64.00    1.45207595612E+05    1.40797800436E+05
  64.00   74.00    7.38892187998E+04    7.14424226683E+04
  74.00   84.00    3.76664968013E+04    3.66209785199E+04
  84.00   97.00    1.91672993268E+04    1.88361552943E+04
  97.00   114.0    8.82666557170E+03    8.71656854920E+03
  114.0   133.0    3.87971978643E+03    3.85998702141E+03
  133.0   153.0    1.77246001958E+03    1.78068025305E+03
  153.0   174.0    8.55876604334E+02    8.63546926034E+02
  174.0   196.0    4.32559530155E+02    4.39909405737E+02
  196.0   220.0    2.24300878678E+02    2.29534404963E+02
  220.0   245.0    1.18745969732E+02    1.22296931869E+02
  245.0   272.0    6.42451701437E+01    6.66264821371E+01
  272.0   300.0    3.53710834853E+01    3.68493038730E+01
  300.0   330.0    1.98774007772E+01    2.07849564347E+01
  330.0   362.0    1.12612141199E+01    1.18595669264E+01
  362.0   395.0    6.47712895368E+00    6.86008415046E+00
  395.0   430.0    3.78364521254E+00    4.02834244424E+00
  430.0   468.0    2.20679777253E+00    2.36214805236E+00
  468.0   507.0    1.29435046330E+00    1.39457376081E+00
  507.0   548.0    7.71405114138E-01    8.37537596400E-01
  548.0   592.0    4.59561453700E-01    5.01308872242E-01
  592.0   638.0    2.73591135289E-01    3.00454783566E-01
  638.0   686.0    1.63722425059E-01    1.80788422739E-01
  686.0   737.0    9.79599340759E-02    1.09094010017E-01
  737.0   790.0    5.85755032619E-02    6.55728529621E-02
  790.0   846.0    3.49875743785E-02    3.94918116730E-02
  846.0   905.0    2.07620408026E-02    2.36025089351E-02
  905.0   967.0    1.22387665522E-02    1.40330344265E-02
  967.0   1032.    7.16090802457E-03    8.27433567844E-03
  1032.   1101.    4.14117394948E-03    4.83040117828E-03
  1101.   1172.    2.37105350687E-03    2.79022864392E-03
  1172.   1248.    1.34091751513E-03    1.59181292368E-03
  1248.   1327.    7.43197858777E-04    8.91333092078E-04
  1327.   1410.    4.05462213934E-04    4.91331002870E-04
  1410.   1497.    2.16385912188E-04    2.65346630496E-04
  1497.   1588.    1.12755431440E-04    1.39635074225E-04
  1588.   1784.    4.21685968294E-05    5.30398682779E-05
  1784.   2116.    7.00250069893E-06    9.06235568294E-06
  2116.   2500.    4.78142631297E-07    6.47230392447E-07
  2500.   3000.    1.32332251580E-08    1.90943350858E-08
