 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.69089732031E+07    2.16355513553E+07
  21.00   24.00    8.97625255926E+06    1.13525255966E+07
  24.00   28.00    4.73620982370E+06    6.06247760631E+06
  28.00   32.00    2.46278915308E+06    3.20354652145E+06
  32.00   37.00    1.30413838380E+06    1.70834848401E+06
  37.00   43.00    6.57061344819E+05    8.72186292225E+05
  43.00   49.00    3.37612355843E+05    4.48436759146E+05
  49.00   56.00    1.79525191145E+05    2.40941530806E+05
  56.00   64.00    9.38827346795E+04    1.27288803920E+05
  64.00   74.00    4.73592137547E+04    6.42834429871E+04
  74.00   84.00    2.39544915413E+04    3.26891972866E+04
  84.00   97.00    1.21076800001E+04    1.66538562611E+04
  97.00   114.0    5.54124927073E+03    7.65656973591E+03
  114.0   133.0    2.42159961628E+03    3.36575080868E+03
  133.0   153.0    1.10060160759E+03    1.54032438423E+03
  153.0   174.0    5.29741745378E+02    7.44005104189E+02
  174.0   196.0    2.67303330642E+02    3.77497468126E+02
  196.0   220.0    1.38676740866E+02    1.96689254329E+02
  220.0   245.0    7.34923130679E+01    1.04677573097E+02
  245.0   272.0    3.97901740420E+01    5.69244722631E+01
  272.0   300.0    2.19342228185E+01    3.14763750081E+01
  300.0   330.0    1.23285723893E+01    1.77359277269E+01
  330.0   362.0    6.98742687836E+00    1.00985329633E+01
  362.0   395.0    4.02248585350E+00    5.83538807469E+00
  395.0   430.0    2.35226015187E+00    3.42440040971E+00
  430.0   468.0    1.37318506020E+00    2.00611369329E+00
  468.0   507.0    8.05677339277E-01    1.18200814901E+00
  507.0   548.0    4.79529567809E-01    7.07018297581E-01
  548.0   592.0    2.85533227154E-01    4.22341862532E-01
  592.0   638.0    1.69829311226E-01    2.52353621227E-01
  638.0   686.0    1.01521989627E-01    1.51431351462E-01
  686.0   737.0    6.07068838274E-02    9.10737056993E-02
  737.0   790.0    3.62321025478E-02    5.45525868289E-02
  790.0   846.0    2.16149809948E-02    3.27312789723E-02
  846.0   905.0    1.28150755137E-02    1.95046070242E-02
  905.0   967.0    7.54399579587E-03    1.15511896449E-02
  967.0   1032.    4.41177542119E-03    6.79270767553E-03
  1032.   1101.    2.54969154618E-03    3.95209922784E-03
  1101.   1172.    1.45963373640E-03    2.27727326704E-03
  1172.   1248.    8.25449448003E-04    1.29620038346E-03
  1248.   1327.    4.57510388865E-04    7.23976057512E-04
  1327.   1410.    2.49557040146E-04    3.98023499210E-04
  1410.   1497.    1.33132021184E-04    2.14277344271E-04
  1497.   1588.    6.93191280561E-05    1.12461233044E-04
  1588.   1784.    2.58576972575E-05    4.24826504848E-05
  1784.   2116.    4.26023643989E-06    7.16618877571E-06
  2116.   2500.    2.85824664974E-07    4.99183500855E-07
  2500.   3000.    7.88226948066E-09    1.44469157190E-08
