 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.19284248524E+07    2.31576395414E+07
  21.00   24.00    1.15564192400E+07    1.20815800362E+07
  24.00   28.00    6.05682240110E+06    6.47273449023E+06
  28.00   32.00    3.12905189196E+06    3.43471394986E+06
  32.00   37.00    1.64725418341E+06    1.83339074878E+06
  37.00   43.00    8.25026351718E+05    9.38513810294E+05
  43.00   49.00    4.21615095411E+05    4.81930975449E+05
  49.00   56.00    2.23117034450E+05    2.59380767786E+05
  56.00   64.00    1.16136363518E+05    1.37230383523E+05
  64.00   74.00    5.83151798994E+04    6.92253464986E+04
  74.00   84.00    2.93665868441E+04    3.52034060202E+04
  84.00   97.00    1.47825501023E+04    1.79470157312E+04
  97.00   114.0    6.73561018595E+03    8.24801265390E+03
  114.0   133.0    2.93051388254E+03    3.62526694918E+03
  133.0   153.0    1.32661410455E+03    1.65938711070E+03
  153.0   174.0    6.36307008535E+02    8.01124713645E+02
  174.0   196.0    3.20084622438E+02    4.06501549720E+02
  196.0   220.0    1.65592322700E+02    2.11768198953E+02
  220.0   245.0    8.75277899231E+01    1.12687733132E+02
  245.0   272.0    4.72756907215E+01    6.12773128222E+01
  272.0   300.0    2.60024150948E+01    3.38737485710E+01
  300.0   330.0    1.45849261607E+01    1.90800494663E+01
  330.0   362.0    8.25002137028E+00    1.08647702367E+01
  362.0   395.0    4.74058871026E+00    6.27782141815E+00
  395.0   430.0    2.76742437610E+00    3.68377548309E+00
  430.0   468.0    1.61287229751E+00    2.15793432067E+00
  468.0   507.0    9.44810222509E-01    1.27156566485E+00
  507.0   548.0    5.61505882431E-01    7.60765907884E-01
  548.0   592.0    3.33868465066E-01    4.54415636433E-01
  592.0   638.0    1.98304634433E-01    2.71565448979E-01
  638.0   686.0    1.18388753971E-01    1.62968956444E-01
  686.0   737.0    7.07034639245E-02    9.80506721718E-02
  737.0   790.0    4.21471710237E-02    5.87335227259E-02
  790.0   846.0    2.51144046585E-02    3.52534084668E-02
  846.0   905.0    1.48729614094E-02    2.10133655208E-02
  905.0   967.0    8.74583580682E-03    1.24499744950E-02
  967.0   1032.    5.10919119370E-03    7.32375686019E-03
  1032.   1101.    2.94969954319E-03    4.26327887964E-03
  1101.   1172.    1.68693927897E-03    2.45776545503E-03
  1172.   1248.    9.53071071001E-04    1.39959215641E-03
  1248.   1327.    5.27744129806E-04    7.82223341279E-04
  1327.   1410.    2.87602675048E-04    4.30327041120E-04
  1410.   1497.    1.53290878017E-04    2.31856883374E-04
  1497.   1588.    7.97457998933E-05    1.21765114995E-04
  1588.   1784.    2.97134128331E-05    4.60476784751E-05
  1784.   2116.    4.88677174700E-06    7.78391943088E-06
  2116.   2500.    3.27124866508E-07    5.44056738382E-07
  2500.   3000.    9.00230407177E-09    1.58145785481E-08
