 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.92694262960E+07    2.35605656168E+07
  21.00   24.00    1.07819296301E+07    1.23316370527E+07
  24.00   28.00    5.96314385037E+06    6.67179420164E+06
  28.00   32.00    3.23359116989E+06    3.55402050853E+06
  32.00   37.00    1.77193230068E+06    1.90144788191E+06
  37.00   43.00    9.22814327807E+05    9.78140574028E+05
  43.00   49.00    4.88035757023E+05    5.02192147306E+05
  49.00   56.00    2.65751936610E+05    2.71029812689E+05
  56.00   64.00    1.42148819866E+05    1.44119370160E+05
  64.00   74.00    7.32028019168E+04    7.26331329698E+04
  74.00   84.00    3.77033628577E+04    3.69715301357E+04
  84.00   97.00    1.93564227089E+04    1.88936399182E+04
  97.00   114.0    8.99505840850E+03    8.68289843625E+03
  114.0   133.0    3.98863814909E+03    3.82006152939E+03
  133.0   153.0    1.83658492081E+03    1.75346393039E+03
  153.0   174.0    8.93227708437E+02    8.47205404384E+02
  174.0   196.0    4.54593857896E+02    4.30724828710E+02
  196.0   220.0    2.37458070840E+02    2.24629945593E+02
  220.0   245.0    1.26642583566E+02    1.19741179045E+02
  245.0   272.0    6.90075617298E+01    6.53090854861E+01
  272.0   300.0    3.82594053091E+01    3.61706222552E+01
  300.0   330.0    2.16420715405E+01    2.04341300004E+01
  330.0   362.0    1.23384105737E+01    1.16841469109E+01
  362.0   395.0    7.13899916952E+00    6.77219664590E+00
  395.0   430.0    4.19317878886E+00    3.98408263363E+00
  430.0   468.0    2.45891192421E+00    2.34127614203E+00
  468.0   507.0    1.44993737670E+00    1.38573835229E+00
  507.0   548.0    8.68453037648E-01    8.34162366704E-01
  548.0   592.0    5.19958856581E-01    5.00304031704E-01
  592.0   638.0    3.11076631543E-01    3.00540229459E-01
  638.0   686.0    1.87064096418E-01    1.81244645906E-01
  686.0   737.0    1.12475826624E-01    1.09673647628E-01
  737.0   790.0    6.75882827802E-02    6.60723625030E-02
  790.0   846.0    4.05766818708E-02    3.99022362970E-02
  846.0   905.0    2.42075814332E-02    2.39145302563E-02
  905.0   967.0    1.43502960160E-02    1.42659469898E-02
  967.0   1032.    8.44693317421E-03    8.44115354539E-03
  1032.   1101.    4.91651226858E-03    4.94829603414E-03
  1101.   1172.    2.83453926338E-03    2.87097038363E-03
  1172.   1248.    1.61503111482E-03    1.64616047676E-03
  1248.   1327.    9.02417863669E-04    9.26937452290E-04
  1327.   1410.    4.96640165690E-04    5.14228748900E-04
  1410.   1497.    2.67566432746E-04    2.79717840475E-04
  1497.   1588.    1.40864110283E-04    1.48353261839E-04
  1588.   1784.    5.35032209448E-05    5.70529410408E-05
  1784.   2116.    9.16634701234E-06    1.00081145594E-05
  2116.   2500.    6.65561166282E-07    7.53983504385E-07
  2500.   3000.    2.05956160717E-08    2.45591045978E-08
