 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.66091245755E+07    2.12185494345E+07
  21.00   24.00    8.82692192506E+06    1.11469917391E+07
  24.00   28.00    4.66242993949E+06    5.95988681586E+06
  28.00   32.00    2.42714936830E+06    3.15326256531E+06
  32.00   37.00    1.28665481140E+06    1.68352356168E+06
  37.00   43.00    6.48987907177E+05    8.60609131997E+05
  43.00   49.00    3.33820010046E+05    4.42998148356E+05
  49.00   56.00    1.77669390428E+05    2.38256351006E+05
  56.00   64.00    9.29972998329E+04    1.25996772085E+05
  64.00   74.00    4.69540678685E+04    6.36929695810E+04
  74.00   84.00    2.37692540350E+04    3.24172870095E+04
  84.00   97.00    1.20232072146E+04    1.65293466791E+04
  97.00   114.0    5.50679802277E+03    7.60554733163E+03
  114.0   133.0    2.40828845260E+03    3.34599004743E+03
  133.0   153.0    1.09524447060E+03    1.53232170721E+03
  153.0   174.0    5.27428302438E+02    7.40543196973E+02
  174.0   196.0    2.66245411424E+02    3.75905496759E+02
  196.0   220.0    1.38175165748E+02    1.95930968370E+02
  220.0   245.0    7.32460507643E+01    1.04304402117E+02
  245.0   272.0    3.96648869577E+01    5.67331948660E+01
  272.0   300.0    2.18685636056E+01    3.13761726651E+01
  300.0   330.0    1.22932759949E+01    1.76815644625E+01
  330.0   362.0    6.96805699740E+00    1.00684954413E+01
  362.0   395.0    4.01141071337E+00    5.81812347797E+00
  395.0   430.0    2.34569212982E+00    3.41408765779E+00
  430.0   468.0    1.36926082288E+00    1.99989051313E+00
  468.0   507.0    8.03291753583E-01    1.17819469123E+00
  507.0   548.0    4.78032009191E-01    7.04615380093E-01
  548.0   592.0    2.84588940233E-01    4.20810769578E-01
  592.0   638.0    1.69236149981E-01    2.51381788824E-01
  638.0   686.0    1.01146331911E-01    1.50811620814E-01
  686.0   737.0    6.04698320840E-02    9.06777771476E-02
  737.0   790.0    3.60845218256E-02    5.43027619374E-02
  790.0   846.0    2.15249241889E-02    3.25761273320E-02
  846.0   905.0    1.27622995752E-02    1.94116161755E-02
  905.0   967.0    7.51435070672E-03    1.14974274000E-02
  967.0   1032.    4.39606555870E-03    6.76315557565E-03
  1032.   1101.    2.54229806157E-03    3.93715171556E-03
  1101.   1172.    1.45690928581E-03    2.27080455103E-03
  1172.   1248.    8.25003083485E-04    1.29413410018E-03
  1248.   1327.    4.58073421941E-04    7.24042793696E-04
  1327.   1410.    2.50459772506E-04    3.98976950372E-04
  1410.   1497.    1.33990463627E-04    2.15384192635E-04
  1497.   1588.    6.99921955292E-05    1.13398627980E-04
  1588.   1784.    2.62401911494E-05    4.30510299419E-05
  1784.   2116.    4.35947101586E-06    7.32288078328E-06
  2116.   2500.    2.94640477451E-07    5.13924715269E-07
  2500.   3000.    8.04058077756E-09    1.47234478472E-08
