 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.15395495191E+07    2.26977497921E+07
  21.00   24.00    1.13641584837E+07    1.18562360962E+07
  24.00   28.00    5.96246620076E+06    6.36011694370E+06
  28.00   32.00    3.08376884905E+06    3.37938873659E+06
  32.00   37.00    1.62516981142E+06    1.80608277345E+06
  37.00   43.00    8.14888631763E+05    9.25771304251E+05
  43.00   49.00    4.16879002002E+05    4.75957291273E+05
  49.00   56.00    2.20810533917E+05    2.56429971862E+05
  56.00   64.00    1.15041010262E+05    1.35810169814E+05
  64.00   74.00    5.78162881974E+04    6.85777326960E+04
  74.00   84.00    2.91394910359E+04    3.49052129485E+04
  84.00   97.00    1.46794112762E+04    1.78105775777E+04
  97.00   114.0    6.69373137541E+03    8.19214853957E+03
  114.0   133.0    2.91440461675E+03    3.60366199139E+03
  133.0   153.0    1.32015663875E+03    1.65064140623E+03
  153.0   174.0    6.33528107194E+02    7.97345987249E+02
  174.0   196.0    3.18817780317E+02    4.04764374257E+02
  196.0   220.0    1.64993386358E+02    2.10941074653E+02
  220.0   245.0    8.72344927894E+01    1.12281001863E+02
  245.0   272.0    4.71268324380E+01    6.10687764992E+01
  272.0   300.0    2.59245772547E+01    3.37646314997E+01
  300.0   330.0    1.45431696049E+01    1.90208096115E+01
  330.0   362.0    8.22715136387E+00    1.08320305092E+01
  362.0   395.0    4.72753641068E+00    6.25900399223E+00
  395.0   430.0    2.75969714250E+00    3.67253112280E+00
  430.0   468.0    1.60826311059E+00    2.15114348852E+00
  468.0   507.0    9.42012684535E-01    1.26740241078E+00
  507.0   548.0    5.59752324776E-01    7.58143088591E-01
  548.0   592.0    3.32764335723E-01    4.52742954571E-01
  592.0   638.0    1.97612022030E-01    2.70502847180E-01
  638.0   686.0    1.17950687485E-01    1.62291137354E-01
  686.0   737.0    7.04273783793E-02    9.76171481526E-02
  737.0   790.0    4.19754976681E-02    5.84596355038E-02
  790.0   846.0    2.50097679782E-02    3.50830082642E-02
  846.0   905.0    1.48117104218E-02    2.09109910935E-02
  905.0   967.0    8.71146772710E-03    1.23906025471E-02
  967.0   1032.    5.09099767836E-03    7.29099285013E-03
  1032.   1101.    2.94114591682E-03    4.24657687906E-03
  1101.   1172.    1.68379039092E-03    2.45042195161E-03
  1172.   1248.    9.52555571504E-04    1.39714130092E-03
  1248.   1327.    5.28393511096E-04    7.82164802197E-04
  1327.   1410.    2.88642975798E-04    4.31281958237E-04
  1410.   1497.    1.54279271867E-04    2.33012333865E-04
  1497.   1588.    8.05200875422E-05    1.22756677347E-04
  1588.   1784.    3.01529114215E-05    4.66548504760E-05
  1784.   2116.    5.00059207230E-06    7.95265421522E-06
  2116.   2500.    3.37214550612E-07    5.60034954713E-07
  2500.   3000.    9.18313911812E-09    1.61156083394E-08
