 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.90174795457E+07    2.29848694962E+07
  21.00   24.00    1.05530731482E+07    1.19827747620E+07
  24.00   28.00    5.79380605070E+06    6.45024356175E+06
  28.00   32.00    3.12507239891E+06    3.42605190257E+06
  32.00   37.00    1.70673675822E+06    1.83009683723E+06
  37.00   43.00    8.86384197720E+05    9.40146034384E+05
  43.00   49.00    4.67880537713E+05    4.82427820239E+05
  49.00   56.00    2.54553773384E+05    2.60333808219E+05
  56.00   64.00    1.36057396339E+05    1.38441634357E+05
  64.00   74.00    7.00695153482E+04    6.97991898839E+04
  74.00   84.00    3.61247326506E+04    3.55727059942E+04
  84.00   97.00    1.85768829713E+04    1.82153822933E+04
  97.00   114.0    8.65654978679E+03    8.39563086472E+03
  114.0   133.0    3.85114846692E+03    3.70602991705E+03
  133.0   153.0    1.77873033814E+03    1.70630793179E+03
  153.0   174.0    8.67993847409E+02    8.27027110147E+02
  174.0   196.0    4.43285468800E+02    4.21783943950E+02
  196.0   220.0    2.32490727952E+02    2.20773267255E+02
  220.0   245.0    1.24463483778E+02    1.18087868316E+02
  245.0   272.0    6.80434864965E+01    6.45983690258E+01
  272.0   300.0    3.78566190926E+01    3.58864863552E+01
  300.0   330.0    2.14645896623E+01    2.03133754645E+01
  330.0   362.0    1.22669753911E+01    1.16382439149E+01
  362.0   395.0    7.11764545041E+00    6.76041065511E+00
  395.0   430.0    4.19363625038E+00    3.98705903396E+00
  430.0   468.0    2.46691311145E+00    2.34894087295E+00
  468.0   507.0    1.45845782108E+00    1.39308142843E+00
  507.0   548.0    8.74378400824E-01    8.38892254133E-01
  548.0   592.0    5.24343839265E-01    5.03689461107E-01
  592.0   638.0    3.14083062515E-01    3.02776833015E-01
  638.0   686.0    1.89071228589E-01    1.82688942331E-01
  686.0   737.0    1.13836137920E-01    1.10641469786E-01
  737.0   790.0    6.84122746887E-02    6.66316758987E-02
  790.0   846.0    4.10891585480E-02    4.02404270164E-02
  846.0   905.0    2.45253519181E-02    2.41175381582E-02
  905.0   967.0    1.45359144628E-02    1.43791280360E-02
  967.0   1032.    8.55748117766E-03    8.50524371695E-03
  1032.   1101.    4.97896410970E-03    4.98187234207E-03
  1101.   1172.    2.86912570814E-03    2.88787387768E-03
  1172.   1248.    1.63299998839E-03    1.65329074776E-03
  1248.   1327.    9.11002642046E-04    9.29087129137E-04
  1327.   1410.    5.00219616396E-04    5.14012608489E-04
  1410.   1497.    2.68578527371E-04    2.78500598839E-04
  1497.   1588.    1.40748358496E-04    1.46977008353E-04
  1588.   1784.    5.29770447954E-05    5.59776522221E-05
  1784.   2116.    8.86156297783E-06    9.57923357289E-06
  2116.   2500.    6.09326516817E-07    6.82846237415E-07
  2500.   3000.    1.73795910475E-08    2.04158700739E-08
