 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    1.61880671255E+07    2.06969014927E+07
  21.00   24.00    8.58065813832E+06    1.08335980578E+07
  24.00   28.00    4.53113353497E+06    5.78674378322E+06
  28.00   32.00    2.35662050632E+06    3.05622218114E+06
  32.00   37.00    1.24732568894E+06    1.62805913827E+06
  37.00   43.00    6.29245212878E+05    8.31858278820E+05
  43.00   49.00    3.24080804673E+05    4.28528594427E+05
  49.00   56.00    1.72809012613E+05    2.30822831661E+05
  56.00   64.00    9.07721545308E+04    1.22487563316E+05
  64.00   74.00    4.60024335489E+04    6.21288397004E+04
  74.00   84.00    2.33807183325E+04    3.17427935887E+04
  84.00   97.00    1.18771404623E+04    1.62558452573E+04
  97.00   114.0    5.46743691054E+03    7.51931701645E+03
  114.0   133.0    2.40674060088E+03    3.33049812353E+03
  133.0   153.0    1.10306133146E+03    1.53752836989E+03
  153.0   174.0    5.34583041953E+02    7.47975725458E+02
  174.0   196.0    2.71275235903E+02    3.81757738294E+02
  196.0   220.0    1.41367318820E+02    1.99852538620E+02
  220.0   245.0    7.52319314383E+01    1.06845653381E+02
  245.0   272.0    4.09391116801E+01    5.84205996630E+01
  272.0   300.0    2.26790429767E+01    3.24704967741E+01
  300.0   330.0    1.27995173820E+01    1.83751194974E+01
  330.0   362.0    7.27523935675E+00    1.04939859852E+01
  362.0   395.0    4.19723437865E+00    6.07715980712E+00
  395.0   430.0    2.45892216857E+00    3.57274900794E+00
  430.0   468.0    1.43958570048E+00    2.09925491243E+00
  468.0   507.0    8.47390537271E-01    1.24094048336E+00
  507.0   548.0    5.05645613513E-01    7.44154138430E-01
  548.0   592.0    3.01717514251E-01    4.45393460266E-01
  592.0   638.0    1.79927082430E-01    2.66765304072E-01
  638.0   686.0    1.07914959205E-01    1.60577449204E-01
  686.0   737.0    6.47595161831E-02    9.68948536172E-02
  737.0   790.0    3.88349334542E-02    5.83009539147E-02
  790.0   846.0    2.32843386970E-02    3.51427367382E-02
  846.0   905.0    1.38872237447E-02    2.10588370971E-02
  905.0   967.0    8.23747598637E-03    1.25626415060E-02
  967.0   1032.    4.85826889384E-03    7.44681000008E-03
  1032.   1101.    2.83678785125E-03    4.37574927623E-03
  1101.   1172.    1.64311042862E-03    2.54997269263E-03
  1172.   1248.    9.42048285978E-04    1.47077625476E-03
  1248.   1327.    5.30601062555E-04    8.34375202537E-04
  1327.   1410.    2.94879554047E-04    4.67154390986E-04
  1410.   1497.    1.60738049464E-04    2.56829497524E-04
  1497.   1588.    8.57951085702E-05    1.38117969761E-04
  1588.   1784.    3.33277854289E-05    5.42993253235E-05
  1784.   2116.    5.99168018459E-06    9.98478530859E-06
  2116.   2500.    4.80310227838E-07    8.30011454196E-07
  2500.   3000.    1.81705641433E-08    3.29616665769E-08
