 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.37534539966E+07    2.21012294044E+07
  21.00   24.00    1.27201210963E+07    1.14430765956E+07
  24.00   28.00    6.76898821414E+06    6.17487044304E+06
  28.00   32.00    3.54945836638E+06    3.29848645070E+06
  32.00   37.00    1.89379915771E+06    1.76898716211E+06
  37.00   43.00    9.62018580882E+05    9.13415322081E+05
  43.00   49.00    4.98344350523E+05    4.70564283096E+05
  49.00   56.00    2.67004177530E+05    2.55395572972E+05
  56.00   64.00    1.40747527348E+05    1.36501014130E+05
  64.00   74.00    7.15935014246E+04    6.92084262684E+04
  74.00   84.00    3.65171990122E+04    3.54917360128E+04
  84.00   97.00    1.86087092047E+04    1.82792509733E+04
  97.00   114.0    8.59524635470E+03    8.48258244648E+03
  114.0   133.0    3.79338292669E+03    3.77063207402E+03
  133.0   153.0    1.74043909192E+03    1.74665860184E+03
  153.0   174.0    8.44703595147E+02    8.51268788444E+02
  174.0   196.0    4.29386815417E+02    4.36149488275E+02
  196.0   220.0    2.24235181660E+02    2.29165019742E+02
  220.0   245.0    1.19549103903E+02    1.22947740942E+02
  245.0   272.0    6.50905243197E+01    6.74009068161E+01
  272.0   300.0    3.60652288208E+01    3.75127777451E+01
  300.0   330.0    2.03628149738E+01    2.12603203192E+01
  330.0   362.0    1.15859993848E+01    1.21842635774E+01
  362.0   395.0    6.69197002282E+00    7.07752489963E+00
  395.0   430.0    3.92426945593E+00    4.17232928792E+00
  430.0   468.0    2.29682832989E+00    2.45530728438E+00
  468.0   507.0    1.35068961618E+00    1.45349755799E+00
  507.0   548.0    8.05366934488E-01    8.73253262025E-01
  548.0   592.0    4.80213889774E-01    5.23156694726E-01
  592.0   638.0    2.85933499173E-01    3.13602715461E-01
  638.0   686.0    1.71069284393E-01    1.88650187122E-01
  686.0   737.0    1.02352073825E-01    1.13831412798E-01
  737.0   790.0    6.11158586482E-02    6.83147575727E-02
  790.0   846.0    3.64694001537E-02    4.10956895422E-02
  846.0   905.0    2.16244467908E-02    2.45364587837E-02
  905.0   967.0    1.27304730228E-02    1.45658695505E-02
  967.0   1032.    7.44438232476E-03    8.58025758863E-03
  1032.   1101.    4.30243270900E-03    5.00413039160E-03
  1101.   1172.    2.46311303234E-03    2.88926584353E-03
  1172.   1248.    1.39311094527E-03    1.64784030862E-03
  1248.   1327.    7.72414078481E-04    9.22686612781E-04
  1327.   1410.    4.21551893366E-04    5.08655522156E-04
  1410.   1497.    2.25038307600E-04    2.74681496213E-04
  1497.   1588.    1.17287491114E-04    1.44571215071E-04
  1588.   1784.    4.38324043940E-05    5.48700777846E-05
  1784.   2116.    7.24628983583E-06    9.33579050363E-06
  2116.   2500.    4.88357490035E-07    6.57989763422E-07
  2500.   3000.    1.34522866105E-08    1.91774821033E-08
