 pT-low pT-high          LO-xsection         NLO-xsection
  18.00   21.00    2.20390478361E+07    2.33810386071E+07
  21.00   24.00    1.15919980618E+07    1.21777507118E+07
  24.00   28.00    6.07019592421E+06    6.51677724204E+06
  28.00   32.00    3.12768023253E+06    3.44804373341E+06
  32.00   37.00    1.63984213229E+06    1.83149815353E+06
  37.00   43.00    8.18570477066E+05    9.33803631176E+05
  43.00   49.00    4.17162450562E+05    4.77899693895E+05
  49.00   56.00    2.20226310233E+05    2.56378980987E+05
  56.00   64.00    1.14497205255E+05    1.35409086571E+05
  64.00   74.00    5.74105954643E+04    6.81595851154E+04
  74.00   84.00    2.88729326491E+04    3.45854646311E+04
  84.00   97.00    1.45200192167E+04    1.76077342208E+04
  97.00   114.0    6.61079885784E+03    8.08169721580E+03
  114.0   133.0    2.87816120953E+03    3.55281336158E+03
  133.0   153.0    1.30650559091E+03    1.62992584238E+03
  153.0   174.0    6.28127477155E+02    7.88396197059E+02
  174.0   196.0    3.16643001218E+02    4.00715735222E+02
  196.0   220.0    1.64110996625E+02    2.09069667126E+02
  220.0   245.0    8.69495976776E+01    1.11496656545E+02
  245.0   272.0    4.71545537849E+01    6.08703151978E+01
  272.0   300.0    2.60568069712E+01    3.37996883766E+01
  300.0   330.0    1.46815502284E+01    1.91205624543E+01
  330.0   362.0    8.33765312333E+00    1.09293167642E+01
  362.0   395.0    4.80935603313E+00    6.33781557928E+00
  395.0   430.0    2.81885204087E+00    3.73301273308E+00
  430.0   468.0    1.65206133372E+00    2.19895867677E+00
  468.0   507.0    9.74000022635E-01    1.30397486458E+00
  507.0   548.0    5.82359544629E-01    7.84854677660E-01
  548.0   592.0    3.48325079616E-01    4.71513325888E-01
  592.0   638.0    2.08285512529E-01    2.83627433015E-01
  638.0   686.0    1.25288710156E-01    1.71480119539E-01
  686.0   737.0    7.54156220461E-02    1.03980409544E-01
  737.0   790.0    4.53661218161E-02    6.28495899723E-02
  790.0   846.0    2.72831867514E-02    3.80701669100E-02
  846.0   905.0    1.63193403027E-02    2.29182055184E-02
  905.0   967.0    9.70567029757E-03    1.37339250225E-02
  967.0   1032.    5.73701536629E-03    8.17431859873E-03
  1032.   1101.    3.35567481305E-03    4.82110234490E-03
  1101.   1172.    1.94570355506E-03    2.81807801330E-03
  1172.   1248.    1.11579195705E-03    1.62897538675E-03
  1248.   1327.    6.27981798861E-04    9.25423668730E-04
  1327.   1410.    3.48321508236E-04    5.18247243068E-04
  1410.   1497.    1.89238845721E-04    2.84624648867E-04
  1497.   1588.    1.00511595666E-04    1.52642733637E-04
  1588.   1784.    3.86607695751E-05    5.95970964371E-05
  1784.   2116.    6.77577951575E-06    1.07359519936E-05
  2116.   2500.    5.13914944777E-07    8.48521370444E-07
  2500.   3000.    1.79456819050E-08    3.10195279765E-08
